cursor timestamp xpos ypos event xpath attrs extras
0 1538434651295 0 0 load / {} {}
0 1538434652078 338 316 mousemove //*[@id='rso'] {} {"topRight":930,"topLeft":498,"bottomRight":985,"bottomLeft":595,"middle":685,"inTarget":false}
0 1538434652229 262 50 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":984,"topLeft":531,"bottomRight":1179,"bottomLeft":840,"middle":834,"inTarget":false}
0 1538434653092 0 0 blur / {} {}
0 1538434765787 0 0 focus / {} {}
0 1538434768075 0 0 blur / {} {}
0 1538434781277 0 0 focus / {} {}
0 1538434781641 429 13 mouseover //*[@id='sfdiv'] {} {"topRight":820,"topLeft":373,"bottomRight":1068,"bottomLeft":779,"middle":706,"inTarget":false}
0 1538434781793 559 180 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div {} {"topRight":689,"topLeft":243,"bottomRight":862,"bottomLeft":572,"middle":510,"inTarget":false}
0 1538434781958 595 409 mousemove //*[@id='uid_4'] {} {"topRight":716,"topLeft":360,"bottomRight":712,"bottomLeft":353,"middle":422,"inTarget":false}
0 1538434782111 537 438 mousemove //*[@id='uid_4'] {} {"topRight":781,"topLeft":417,"bottomRight":755,"bottomLeft":366,"middle":481,"inTarget":false}
0 1538434782276 483 462 mousemove //*[@id='uid_3'] {} {"topRight":840,"topLeft":470,"bottomRight":798,"bottomLeft":390,"middle":537,"inTarget":false}
0 1538434782426 431 478 mousemove //*[@id='iur'] {} {"topRight":894,"topLeft":517,"bottomRight":844,"bottomLeft":424,"middle":591,"inTarget":false}
0 1538434788840 416 482 mousemove //*[@id='iur'] {} {"topRight":909,"topLeft":530,"bottomRight":857,"bottomLeft":434,"middle":606,"inTarget":false}
0 1538434789690 407 466 mousemove //*[@id='uid_3'] {} {"topRight":911,"topLeft":526,"bottomRight":870,"bottomLeft":450,"middle":613,"inTarget":false}
0 1538434789841 342 386 mousemove //*[@id='uid_2'] {} {"topRight":944,"topLeft":528,"bottomRight":956,"bottomLeft":549,"middle":675,"inTarget":false}
0 1538434789991 292 315 mouseover //*[@id='rso'] {} {"topRight":975,"topLeft":540,"bottomRight":1028,"bottomLeft":631,"middle":731,"inTarget":false}
0 1538434790143 263 255 mousemove //*[@id='rso']/div[1]/div[2]/div/div/div/div/cite {} {"topRight":992,"topLeft":548,"bottomRight":1078,"bottomLeft":692,"middle":769,"inTarget":false}
0 1538434790747 255 239 mousedown //*[@id='rso']/div[1]/div[2]/div/h3/a {} {"topRight":998,"topLeft":551,"bottomRight":1092,"bottomLeft":708,"middle":780,"inTarget":false}
0 1538434790829 255 239 mouseup //*[@id='rso']/div[1]/div[2]/div/h3/a {} {"topRight":998,"topLeft":551,"bottomRight":1092,"bottomLeft":708,"middle":780,"inTarget":false}
0 1538434790830 255 239 click //*[@id='rso']/div[1]/div[2]/div/h3/a {} {"topRight":998,"topLeft":551,"bottomRight":1092,"bottomLeft":708,"middle":780,"inTarget":false}
0 1538434790833 0 0 beforeunload / {} {}
0 1538434791074 0 0 unload / {} {}
