cursor timestamp xpos ypos event xpath attrs extras
0 1516935502064 0 0 load / {} {}
0 1516935503254 373 273 mousemove //*[@id='rso']/div[2]/div/div/div[1]/div[2]/div[1]/div/div/div {} {"topRight":887,"topLeft":449,"bottomRight":899,"bottomLeft":473,"middle":645,"inTarget":false}
0 1516935503422 373 279 mousemove //*[@id='rso']/div[2]/div/div/div[1]/div[2]/div[1]/div/div/div {} {"topRight":888,"topLeft":451,"bottomRight":898,"bottomLeft":470,"middle":644,"inTarget":false}
0 1516935504134 375 280 mousemove //*[@id='rso']/div[2]/div/div/div[1]/div[2]/div[1]/div/div/div {} {"topRight":886,"topLeft":450,"bottomRight":895,"bottomLeft":468,"middle":642,"inTarget":false}
0 1516935504621 375 280 mousemove //*[@id='rso']/div[2]/div/div/div[1]/div[2]/div[1]/div/div/div {} {"topRight":886,"topLeft":450,"bottomRight":895,"bottomLeft":468,"middle":642,"inTarget":false}
0 1516935504772 0 4 scroll / {} {}
0 1516935504922 0 20 scroll / {} {}
0 1516935505088 0 31 scroll / {} {}
0 1516935505387 0 33 scroll / {} {}
0 1516935505538 0 74 scroll / {} {}
0 1516935505704 0 237 scroll / {} {}
0 1516935505888 375 534 mouseover //*[@id='rso']/div[3] {} {"topRight":969,"topLeft":596,"bottomRight":870,"bottomLeft":417,"middle":683,"inTarget":false}
0 1516935506436 0 257 scroll / {} {}
0 1516935506601 0 267 scroll / {} {}
0 1516935506751 0 272 scroll / {} {}
0 1516935507110 375 550 mousemove //*[@id='rso']/div[3]/div[2]/div/h3 {} {"topRight":976,"topLeft":608,"bottomRight":871,"bottomLeft":418,"middle":689,"inTarget":false}
0 1516935507261 375 531 mousemove //*[@id='rso']/div[3] {} {"topRight":967,"topLeft":594,"bottomRight":870,"bottomLeft":416,"middle":682,"inTarget":false}
0 1516935507413 358 538 mousemove //*[@id='rso']/div[3] {} {"topRight":986,"topLeft":611,"bottomRight":887,"bottomLeft":434,"middle":700,"inTarget":false}
0 1516935507565 322 549 mousemove //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1023,"topLeft":644,"bottomRight":924,"bottomLeft":471,"middle":738,"inTarget":false}
0 1516935507721 305 549 mousemove //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1038,"topLeft":657,"bottomRight":940,"bottomLeft":488,"middle":754,"inTarget":false}
0 1516935507871 300 549 mousemove //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1043,"topLeft":661,"bottomRight":945,"bottomLeft":493,"middle":759,"inTarget":false}
0 1516935508104 299 549 mousedown //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1044,"topLeft":661,"bottomRight":946,"bottomLeft":494,"middle":760,"inTarget":false}
0 1516935508261 299 549 mouseup //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1044,"topLeft":661,"bottomRight":946,"bottomLeft":494,"middle":760,"inTarget":false}
0 1516935508262 0 0 beforeunload / {} {}
0 1516935508266 299 549 click //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":1044,"topLeft":661,"bottomRight":946,"bottomLeft":494,"middle":760,"inTarget":false}
0 1516935508453 0 0 unload / {} {}
