cursor timestamp xpos ypos event xpath attrs extras
0 1538432708226 0 0 load / {} {}
0 1538432708446 322 658 mouseover //*[@id='rso']/div[3]/div/div[2]/div/h3/a {} {"topRight":928,"topLeft":724,"bottomRight":1216,"bottomLeft":1068,"middle":640,"inTarget":false}
0 1538432709092 310 641 mousemove //*[@id='rso']/div[3]/div {} {"topRight":928,"topLeft":719,"bottomRight":1237,"bottomLeft":1089,"middle":657,"inTarget":false}
0 1538432709310 126 216 mouseover //*[@id='center_col'] {} {"topRight":948,"topLeft":673,"bottomRight":1689,"bottomLeft":1551,"middle":1031,"inTarget":false}
0 1538432709834 125 216 mousemove //*[@id='center_col'] {} {"topRight":949,"topLeft":674,"bottomRight":1690,"bottomLeft":1552,"middle":1031,"inTarget":false}
0 1538432710020 126 216 mousemove //*[@id='center_col'] {} {"topRight":948,"topLeft":673,"bottomRight":1689,"bottomLeft":1551,"middle":1031,"inTarget":false}
0 1538432710179 111 221 mouseover //*[@id='rhscol'] {} {"topRight":964,"topLeft":689,"bottomRight":1693,"bottomLeft":1553,"middle":1039,"inTarget":false}
0 1538432710329 20 327 mousemove //*[@id='rhscol'] {} {"topRight":1071,"topLeft":801,"bottomRight":1663,"bottomLeft":1503,"middle":1055,"inTarget":false}
0 1538432710496 75 340 mousemove //*[@id='rhscol'] {} {"topRight":1020,"topLeft":752,"bottomRight":1618,"bottomLeft":1464,"middle":1001,"inTarget":false}
0 1538432710830 75 336 mousemove //*[@id='rhscol'] {} {"topRight":1019,"topLeft":751,"bottomRight":1622,"bottomLeft":1468,"middle":1003,"inTarget":false}
0 1538432710996 136 571 mouseover //*[@id='rso']/div[3]/div/div[1]/div/div/div/div/cite {} {"topRight":1042,"topLeft":802,"bottomRight":1402,"bottomLeft":1234,"middle":845,"inTarget":false}
0 1538432711146 367 649 mousemove //*[@id='rso']/div[3]/div {} {"topRight":887,"topLeft":688,"bottomRight":1196,"bottomLeft":1057,"middle":601,"inTarget":false}
0 1538432711739 0 0 blur / {} {}
0 1538432716786 0 0 focus / {} {}
0 1538432716963 274 650 mouseover //*[@id='rso']/div[3]/div {} {"topRight":962,"topLeft":750,"bottomRight":1252,"bottomLeft":1097,"middle":688,"inTarget":false}
0 1538432717113 208 528 mousemove //*[@id='rso'] {} {"topRight":958,"topLeft":719,"bottomRight":1388,"bottomLeft":1236,"middle":795,"inTarget":false}
0 1538432717429 204 525 mousemove //*[@id='rso'] {} {"topRight":960,"topLeft":720,"bottomRight":1393,"bottomLeft":1240,"middle":799,"inTarget":false}
0 1538432717580 350 375 mouseover //*[@id='imagebox_bigimages'] {} {"topRight":767,"topLeft":516,"bottomRight":1435,"bottomLeft":1319,"middle":757,"inTarget":false}
0 1538432718300 276 315 mousemove //*[@id='rso'] {} {"topRight":819,"topLeft":555,"bottomRight":1525,"bottomLeft":1401,"middle":852,"inTarget":false}
0 1538432718462 114 420 mouseover //*[@id='rhscol'] {} {"topRight":1004,"topLeft":745,"bottomRight":1531,"bottomLeft":1376,"middle":927,"inTarget":false}
0 1538432719347 64 434 mousemove //*[@id='rhscol'] {} {"topRight":1056,"topLeft":797,"bottomRight":1552,"bottomLeft":1389,"middle":965,"inTarget":false}
0 1538432720695 62 430 mousemove //*[@id='rhscol'] {} {"topRight":1057,"topLeft":797,"bottomRight":1557,"bottomLeft":1393,"middle":969,"inTarget":false}
0 1538432720851 68 433 mousemove //*[@id='rhscol'] {} {"topRight":1052,"topLeft":793,"bottomRight":1551,"bottomLeft":1388,"middle":962,"inTarget":false}
0 1538432721001 206 406 mousemove //*[@id='uid_1'] {} {"topRight":913,"topLeft":657,"bottomRight":1487,"bottomLeft":1345,"middle":855,"inTarget":false}
0 1538432721177 236 368 mousemove //*[@id='imagebox_bigimages'] {} {"topRight":872,"topLeft":613,"bottomRight":1502,"bottomLeft":1367,"middle":851,"inTarget":false}
0 1538432721354 248 302 mousemove //*[@id='rso'] {} {"topRight":843,"topLeft":576,"bottomRight":1551,"bottomLeft":1423,"middle":882,"inTarget":false}
0 1538432721521 250 111 mouseover //*[@id='center_col'] {} {"topRight":818,"topLeft":540,"bottomRight":1715,"bottomLeft":1601,"middle":1012,"inTarget":false}
0 1538432721684 280 6 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":794,"topLeft":520,"bottomRight":1794,"bottomLeft":1691,"middle":1074,"inTarget":false}
0 1538432722185 0 0 blur / {} {}
0 1538432731502 0 0 focus / {} {}
0 1538432731728 519 1 mouseover //*[@id='searchform']/div/div {} {"topRight":559,"topLeft":291,"bottomRight":1708,"bottomLeft":1640,"middle":954,"inTarget":false}
0 1538432731887 493 114 mouseover //*[@id='rso']/div[1]/div[1]/div/h3/a/font/font[2] {} {"topRight":575,"topLeft":297,"bottomRight":1610,"bottomLeft":1533,"middle":866,"inTarget":false}
0 1538432732111 509 100 mousemove //*[@id='tads'] {} {"topRight":559,"topLeft":281,"bottomRight":1618,"bottomLeft":1544,"middle":870,"inTarget":false}
0 1538432732267 366 324 mousemove //*[@id='rso'] {} {"topRight":735,"topLeft":477,"bottomRight":1472,"bottomLeft":1362,"middle":779,"inTarget":false}
