cursor timestamp xpos ypos event xpath attrs extras
0 1516977831768 0 0 load / {} {}
0 1516977833505 0 0 blur / {} {}
0 1516977849410 752 1 mouseover //*[@id='searchform']/div/div {} {"topRight":503,"topLeft":112,"bottomRight":709,"bottomLeft":511,"middle":406,"inTarget":false}
0 1516977850024 750 13 mousemove //*[@id='sblsbb']/button {} {"topRight":503,"topLeft":101,"bottomRight":701,"bottomLeft":500,"middle":398,"inTarget":false}
0 1516977850373 1153 144 mousemove //*[@id='rhs_block']/div/div {} {"topRight":99,"topLeft":365,"bottomRight":378,"bottomLeft":516,"middle":213,"inTarget":true}
0 1516977850523 1365 118 mousemove /html {} {"topRight":122,"topLeft":575,"bottomRight":411,"bottomLeft":696,"middle":397,"inTarget":false}
0 1516977850673 1365 124 mousemove /html {} {"topRight":122,"topLeft":575,"bottomRight":405,"bottomLeft":693,"middle":394,"inTarget":false}
0 1516977850677 0 0 focus / {} {}
0 1516977850678 1365 126 mousedown /html {} {"topRight":123,"topLeft":575,"bottomRight":404,"bottomLeft":692,"middle":393,"inTarget":false}
0 1516977850839 0 0 scroll / {} {}
0 1516977851038 0 0 scroll / {} {}
0 1516977851338 0 0 scroll / {} {}
0 1516977851520 0 0 scroll / {} {}
0 1516977851903 0 0 scroll / {} {}
0 1516977852053 0 0 scroll / {} {}
0 1516977852253 0 0 scroll / {} {}
0 1516977852520 0 0 scroll / {} {}
0 1516977853136 0 0 scroll / {} {}
0 1516977853852 0 0 scroll / {} {}
0 1516977854019 0 0 scroll / {} {}
0 1516977854234 0 0 scroll / {} {}
0 1516977854384 0 0 scroll / {} {}
0 1516977854818 0 0 scroll / {} {}
0 1516977854983 0 0 scroll / {} {}
0 1516977855568 0 0 scroll / {} {}
0 1516977855932 0 0 scroll / {} {}
0 1516977856083 0 0 scroll / {} {}
0 1516977857215 0 0 scroll / {} {}
0 1516977857441 1365 1660 mouseup /html {} {"topRight":1559,"topLeft":1657,"bottomRight":1155,"bottomLeft":1285,"middle":1396,"inTarget":false}
0 1516977857599 1263 1676 mouseover //*[@id='cnt'] {} {"topRight":1570,"topLeft":1640,"bottomRight":1165,"bottomLeft":1257,"middle":1389,"inTarget":false}
0 1516977858015 692 1794 mouseover //*[@id='rcnt'] {} {"topRight":1776,"topLeft":1691,"bottomRight":1397,"bottomLeft":1287,"middle":1521,"inTarget":false}
0 1516977858166 644 1762 mousemove //*[@id='navcnt'] {} {"topRight":1761,"topLeft":1662,"bottomRight":1387,"bottomLeft":1259,"middle":1501,"inTarget":false}
0 1516977858316 624 1761 mousemove //*[@id='navcnt'] {} {"topRight":1767,"topLeft":1663,"bottomRight":1395,"bottomLeft":1261,"middle":1505,"inTarget":false}
0 1516977858716 600 1760 mousemove //*[@id='navcnt'] {} {"topRight":1775,"topLeft":1665,"bottomRight":1405,"bottomLeft":1263,"middle":1510,"inTarget":false}
0 1516977858830 575 1756 mousedown //*[@id='pnnext']/span[1] {} {"topRight":1780,"topLeft":1664,"bottomRight":1413,"bottomLeft":1263,"middle":1513,"inTarget":false}
0 1516977858909 575 1756 mouseup //*[@id='pnnext']/span[1] {} {"topRight":1780,"topLeft":1664,"bottomRight":1413,"bottomLeft":1263,"middle":1513,"inTarget":false}
0 1516977858910 575 1756 click //*[@id='pnnext']/span[1] {} {"topRight":1780,"topLeft":1664,"bottomRight":1413,"bottomLeft":1263,"middle":1513,"inTarget":false}
0 1516977858910 0 0 beforeunload / {} {}
0 1516977859005 0 0 unload / {} {}
