cursor timestamp xpos ypos event xpath attrs extras
0 1485910010466 0 0 load / {} {}
0 1485910013429 327 397 mouseover //*[@id='rso']/div[1]/div[2]/div/div/div/div {} {"topRight":512,"topLeft":358,"bottomRight":453,"bottomLeft":267,"middle":261,"inTarget":false}
0 1485910014601 0 1 scroll / {} {}
0 1485910014752 0 110 scroll / {} {}
0 1485910014902 0 328 scroll / {} {}
0 1485910016134 0 343 scroll / {} {}
0 1485910016284 0 413 scroll / {} {}
0 1485910016434 0 532 scroll / {} {}
0 1485910016667 326 964 mouseover //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":960,"topLeft":886,"bottomRight":854,"bottomLeft":771,"middle":812,"inTarget":false}
0 1485910016947 325 964 mousemove //*[@id='rso']/div[3]/div[2]/div/h3/a {} {"topRight":960,"topLeft":886,"bottomRight":855,"bottomLeft":771,"middle":812,"inTarget":false}
0 1485910017099 297 977 mousemove //*[@id='rso']/div[3]/div[2]/div/div/div/div/cite {} {"topRight":984,"topLeft":893,"bottomRight":880,"bottomLeft":777,"middle":829,"inTarget":false}
0 1485910017253 186 1037 mousemove //*[@id='rso']/div[3] {} {"topRight":1091,"topLeft":939,"bottomRight":990,"bottomLeft":820,"middle":912,"inTarget":false}
0 1485910017404 60 1081 mousemove //*[@id='rcnt'] {} {"topRight":1196,"topLeft":983,"bottomRight":1100,"bottomLeft":865,"middle":995,"inTarget":false}
0 1485910018020 75 1071 mousemove //*[@id='rcnt'] {} {"topRight":1179,"topLeft":972,"bottomRight":1083,"bottomLeft":854,"middle":980,"inTarget":false}
0 1485910018172 313 811 mousemove //*[@id='rso']/div[2]/div {} {"topRight":831,"topLeft":735,"bottomRight":732,"bottomLeft":620,"middle":663,"inTarget":false}
0 1485910018323 435 650 mousemove //*[@id='rso']/div[2]/div/div[2]/span {} {"topRight":631,"topLeft":630,"bottomRight":530,"bottomLeft":529,"middle":491,"inTarget":false}
0 1485910019145 0 570 blur / {} {}
0 1485910041773 0 570 focus / {} {}
0 1485910043405 726 575 mouseover //*[@id='rso']/div[2]/div/div[1] {} {"topRight":475,"topLeft":764,"bottomRight":356,"bottomLeft":696,"middle":507,"inTarget":false}
0 1485910043557 798 852 mousemove //*[@id='rcnt'] {} {"topRight":754,"topLeft":1007,"bottomRight":635,"bottomLeft":922,"middle":781,"inTarget":false}
0 1485910043965 848 957 mousemove //*[@id='rcnt'] {} {"topRight":863,"topLeft":1119,"bottomRight":745,"bottomLeft":1031,"middle":898,"inTarget":false}
0 1485910044333 848 952 mousemove //*[@id='rcnt'] {} {"topRight":858,"topLeft":1115,"bottomRight":740,"bottomLeft":1027,"middle":893,"inTarget":false}
0 1485910044487 848 957 mousemove //*[@id='rcnt'] {} {"topRight":863,"topLeft":1119,"bottomRight":745,"bottomLeft":1031,"middle":898,"inTarget":false}
0 1485910044782 844 979 mousemove //*[@id='rcnt'] {} {"topRight":885,"topLeft":1134,"bottomRight":767,"bottomLeft":1044,"middle":915,"inTarget":false}
0 1485910045261 837 979 mousemove //*[@id='rcnt'] {} {"topRight":884,"topLeft":1129,"bottomRight":766,"bottomLeft":1039,"middle":912,"inTarget":false}
0 1485910045421 413 988 mousemove //*[@id='rso']/div[3]/div[2]/div/div/div {} {"topRight":948,"topLeft":933,"bottomRight":837,"bottomLeft":820,"middle":829,"inTarget":false}
0 1485910046199 0 569 scroll / {} {}
0 1485910046350 0 279 scroll / {} {}
0 1485910046500 0 4 scroll / {} {}
0 1485910047998 0 1 scroll / {} {}
0 1485910048149 0 52 scroll / {} {}
0 1485910048299 0 104 scroll / {} {}
0 1485910048785 23 532 mousemove //*[@id='rcnt'] {} {"topRight":841,"topLeft":445,"bottomRight":786,"bottomLeft":330,"middle":556,"inTarget":false}
0 1485910048941 51 505 mousemove //*[@id='rcnt'] {} {"topRight":803,"topLeft":412,"bottomRight":750,"bottomLeft":296,"middle":517,"inTarget":false}
0 1485910049093 150 478 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":704,"topLeft":379,"bottomRight":648,"bottomLeft":260,"middle":428,"inTarget":false}
0 1485910049278 206 476 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":656,"topLeft":384,"bottomRight":596,"bottomLeft":269,"middle":391,"inTarget":false}
0 1485910049486 216 471 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":645,"topLeft":381,"bottomRight":585,"bottomLeft":267,"middle":381,"inTarget":false}
0 1485910049678 216 471 mousedown //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":645,"topLeft":381,"bottomRight":585,"bottomLeft":267,"middle":381,"inTarget":false}
0 1485910049789 216 471 mouseup //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":645,"topLeft":381,"bottomRight":585,"bottomLeft":267,"middle":381,"inTarget":false}
0 1485910049791 0 0 beforeunload / {} {}
0 1485910049794 216 471 click //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":645,"topLeft":381,"bottomRight":585,"bottomLeft":267,"middle":381,"inTarget":false}
0 1485910050121 0 0 unload / {} {}
