cursor timestamp xpos ypos event xpath attrs extras
0 1538400739089 0 0 load / {} {}
0 1538400739414 0 0 scroll / {} {}
0 1538400739564 0 0 scroll / {} {}
0 1538400739801 375 903 mouseover //*[@id='rso']/div[3]/div/div/div/div/div/cite/b[1] {} {"topRight":890,"topLeft":810,"bottomRight":575,"bottomLeft":441,"middle":588,"inTarget":false}
0 1538400740363 0 0 scroll / {} {}
0 1538400740514 0 0 scroll / {} {}
0 1538400740848 373 787 mousemove //*[@id='rso']/div[2]/div/div/table/tbody/tr[3]/td[1]/div/div/div {} {"topRight":792,"topLeft":699,"bottomRight":508,"bottomLeft":345,"middle":474,"inTarget":false}
0 1538400741102 0 0 blur / {} {}
0 1538400788551 0 0 focus / {} {}
0 1538400789092 488 710 mouseover //*[@id='rso']/div[2]/div/div/table/tbody/tr[2]/td[1]/div {} {"topRight":667,"topLeft":676,"bottomRight":370,"bottomLeft":386,"middle":386,"inTarget":false}
0 1538400789605 0 0 scroll / {} {}
0 1538400789755 0 0 scroll / {} {}
0 1538400789976 507 1027 mouseover //*[@id='uid_2'] {} {"topRight":951,"topLeft":970,"bottomRight":586,"bottomLeft":617,"middle":703,"inTarget":false}
0 1538400790355 0 0 scroll / {} {}
0 1538400790593 507 527 mouseover //*[@id='center_col'] {} {"topRight":502,"topLeft":538,"bottomRight":301,"bottomLeft":357,"middle":204,"inTarget":false}
0 1538400791189 0 0 scroll / {} {}
0 1538400791339 0 0 scroll / {} {}
0 1538400791528 507 327 mouseover //*[@id='tads']/ol/li/ul {} {"topRight":362,"topLeft":410,"bottomRight":360,"bottomLeft":408,"middle":28,"inTarget":true}
0 1538400791759 507 328 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":363,"topLeft":411,"bottomRight":359,"bottomLeft":407,"middle":28,"inTarget":true}
0 1538400792206 0 0 scroll / {} {}
0 1538400792357 0 0 scroll / {} {}
0 1538400792893 0 0 scroll / {} {}
0 1538400793044 0 0 scroll / {} {}
0 1538400793545 0 0 scroll / {} {}
0 1538400793695 0 0 scroll / {} {}
0 1538400794032 526 536 mousemove //*[@id='rso']/div[2]/div/div/div/h3/a {} {"topRight":498,"topLeft":557,"bottomRight":282,"bottomLeft":376,"middle":217,"inTarget":false}
0 1538400794429 508 544 mousedown //*[@id='rso']/div[2]/div/div/div/h3/a {} {"topRight":515,"topLeft":551,"bottomRight":301,"bottomLeft":359,"middle":221,"inTarget":false}
0 1538400794651 508 544 mouseup //*[@id='rso']/div[2]/div/div/div/h3/a {} {"topRight":515,"topLeft":551,"bottomRight":301,"bottomLeft":359,"middle":221,"inTarget":false}
0 1538400794653 508 544 click //*[@id='rso']/div[2]/div/div/div/h3/a {} {"topRight":515,"topLeft":551,"bottomRight":301,"bottomLeft":359,"middle":221,"inTarget":false}
0 1538400794654 0 0 beforeunload / {} {}
0 1538400795770 0 0 unload / {} {}
