cursor timestamp xpos ypos event xpath attrs extras
0 1486880940611 0 0 load / {} {}
0 1486880957678 0 0 focus / {} {}
0 1486880958309 753 3 mouseover //*[@id='searchform']/div/div {} {"topRight":104,"topLeft":633,"bottomRight":508,"bottomLeft":805,"middle":441,"inTarget":false}
0 1486880958467 771 234 mousemove //*[@id='rcnt'] {} {"topRight":131,"topLeft":656,"bottomRight":279,"bottomLeft":700,"middle":344,"inTarget":false}
0 1486880958655 765 312 mousemove //*[@id='rcnt'] {} {"topRight":207,"topLeft":669,"bottomRight":200,"bottomLeft":667,"middle":330,"inTarget":false}
0 1486880958862 747 284 mousemove //*[@id='center_col'] {} {"topRight":178,"topLeft":644,"bottomRight":227,"bottomLeft":659,"middle":313,"inTarget":false}
0 1486880959014 817 346 mousemove //*[@id='rcnt'] {} {"topRight":251,"topLeft":730,"bottomRight":181,"bottomLeft":708,"middle":384,"inTarget":false}
0 1486880959214 873 354 mousemove //*[@id='rcnt'] {} {"topRight":280,"topLeft":785,"bottomRight":204,"bottomLeft":761,"middle":440,"inTarget":false}
0 1486880959516 0 1 scroll / {} {}
0 1486880959669 0 86 scroll / {} {}
0 1486880959837 0 210 scroll / {} {}
0 1486880960478 873 586 mousemove //*[@id='rcnt'] {} {"topRight":498,"topLeft":886,"bottomRight":151,"bottomLeft":749,"middle":519,"inTarget":false}
0 1486880960654 858 585 mousemove //*[@id='rcnt'] {} {"topRight":493,"topLeft":873,"bottomRight":138,"bottomLeft":734,"middle":505,"inTarget":false}
0 1486880961108 0 229 scroll / {} {}
0 1486880961258 0 440 scroll / {} {}
0 1486880961774 857 926 mousemove //*[@id='rcnt'] {} {"topRight":828,"topLeft":1097,"bottomRight":431,"bottomLeft":839,"middle":748,"inTarget":false}
0 1486880962054 852 921 mousemove //*[@id='rcnt'] {} {"topRight":822,"topLeft":1090,"bottomRight":424,"bottomLeft":832,"middle":741,"inTarget":false}
0 1486880964310 851 917 mousemove //*[@id='rcnt'] {} {"topRight":818,"topLeft":1086,"bottomRight":420,"bottomLeft":829,"middle":737,"inTarget":false}
0 1486880964462 889 925 mousemove //*[@id='rcnt'] {} {"topRight":832,"topLeft":1118,"bottomRight":439,"bottomLeft":866,"middle":766,"inTarget":false}
0 1486880965998 898 934 mousemove //*[@id='rcnt'] {} {"topRight":843,"topLeft":1131,"bottomRight":451,"bottomLeft":879,"middle":778,"inTarget":false}
0 1486880966166 863 1018 mousemove //*[@id='rcnt'] {} {"topRight":920,"topLeft":1171,"bottomRight":521,"bottomLeft":893,"middle":829,"inTarget":false}
0 1486880966398 0 571 scroll / {} {}
0 1486880966548 0 680 scroll / {} {}
0 1486880966698 0 794 scroll / {} {}
0 1486880966907 880 1195 mousemove //*[@id='rcnt'] {} {"topRight":1098,"topLeft":1323,"bottomRight":698,"bottomLeft":1017,"middle":992,"inTarget":false}
0 1486880967174 875 1195 mousemove //*[@id='rcnt'] {} {"topRight":1097,"topLeft":1321,"bottomRight":697,"bottomLeft":1013,"middle":990,"inTarget":false}
0 1486880967326 671 1286 mousemove //*[@id='rso']/div[2] {} {"topRight":1182,"topLeft":1299,"bottomRight":778,"bottomLeft":946,"middle":1006,"inTarget":false}
0 1486880967561 0 797 scroll / {} {}
0 1486880967717 0 567 scroll / {} {}
0 1486880967893 659 972 mouseover //*[@id='rso']/div[2]/div[2]/div/h3 {} {"topRight":870,"topLeft":1016,"bottomRight":468,"bottomLeft":703,"middle":700,"inTarget":false}
0 1486880968046 554 1016 mousemove //*[@id='rso']/div[2]/div[2]/div/div/div/span {} {"topRight":929,"topLeft":1005,"bottomRight":539,"bottomLeft":661,"middle":717,"inTarget":false}
0 1486880968202 433 1101 mousemove //*[@id='rso']/div[2]/div[3]/div/div/div/div[1]/cite {} {"topRight":1042,"topLeft":1041,"bottomRight":666,"bottomLeft":664,"middle":793,"inTarget":false}
0 1486880968359 407 1111 mouseover //*[@id='rso']/div[2]/div[3]/div/div/div/div[1] {} {"topRight":1059,"topLeft":1043,"bottomRight":687,"bottomLeft":662,"middle":803,"inTarget":false}
0 1486880968527 408 1075 mousemove //*[@id='rso']/div[2]/div[3]/div/h3/a {} {"topRight":1025,"topLeft":1009,"bottomRight":655,"bottomLeft":630,"middle":767,"inTarget":false}
0 1486880969102 408 1072 mousemove //*[@id='rso']/div[2] {} {"topRight":1022,"topLeft":1006,"bottomRight":653,"bottomLeft":627,"middle":764,"inTarget":false}
0 1486880969462 412 1083 mousedown //*[@id='rso']/div[2]/div[3]/div/h3/a {} {"topRight":1031,"topLeft":1017,"bottomRight":660,"bottomLeft":639,"middle":775,"inTarget":false}
0 1486880969542 412 1083 mouseup //*[@id='rso']/div[2]/div[3]/div/h3/a {} {"topRight":1031,"topLeft":1017,"bottomRight":660,"bottomLeft":639,"middle":775,"inTarget":false}
0 1486880969547 0 0 beforeunload / {} {}
0 1486880969556 412 1083 click //*[@id='rso']/div[2]/div[3]/div/h3/a {} {"topRight":1031,"topLeft":1017,"bottomRight":660,"bottomLeft":639,"middle":775,"inTarget":false}
0 1486880969741 0 0 unload / {} {}
