cursor timestamp xpos ypos event xpath attrs extras
0 1490293893490 0 0 load / {} {}
0 1490293895477 0 0 focus / {} {}
0 1490293895644 647 1 mouseover //*[@id='searchform']/div/div {} {"topRight":469,"topLeft":216,"bottomRight":1393,"bottomLeft":1329,"middle":788,"inTarget":false}
0 1490293895922 637 27 mousemove //*[@id='lst-ib'] {} {"topRight":473,"topLeft":210,"bottomRight":1372,"bottomLeft":1305,"middle":769,"inTarget":false}
0 1490293896359 635 28 mousemove //*[@id='lst-ib'] {} {"topRight":474,"topLeft":212,"bottomRight":1372,"bottomLeft":1304,"middle":769,"inTarget":false}
0 1490293897224 0 0 blur / {} {}
0 1490293931187 0 0 focus / {} {}
0 1490293931350 628 55 mousemove //*[@id='lst-ib'] {} {"topRight":476,"topLeft":206,"bottomRight":1349,"bottomLeft":1278,"middle":747,"inTarget":false}
0 1490293931507 551 147 mousemove //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":547,"topLeft":269,"bottomRight":1293,"bottomLeft":1202,"middle":707,"inTarget":false}
0 1490293931707 534 153 mousemove //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":564,"topLeft":287,"bottomRight":1295,"bottomLeft":1201,"middle":713,"inTarget":false}
0 1490293931871 503 79 mouseover //*[@id='gsr']/div[4] {} {"topRight":597,"topLeft":321,"bottomRight":1375,"bottomLeft":1280,"middle":791,"inTarget":false}
0 1490293932243 0 0 blur / {} {}
0 1490293939288 0 0 focus / {} {}
0 1490293939497 654 3 mouseover //*[@id='searchform']/div/div {} {"topRight":462,"topLeft":210,"bottomRight":1389,"bottomLeft":1326,"middle":784,"inTarget":false}
0 1490293940069 446 7 mouseover //*[@id='searchform']/div/div {} {"topRight":664,"topLeft":394,"bottomRight":1465,"bottomLeft":1364,"middle":882,"inTarget":false}
0 1490293940221 389 119 mousemove //*[@id='resultStats'] {} {"topRight":709,"topLeft":431,"bottomRight":1394,"bottomLeft":1275,"middle":832,"inTarget":false}
0 1490293940386 330 135 mouseover //*[@id='center_col'] {} {"topRight":768,"topLeft":490,"bottomRight":1411,"bottomLeft":1281,"middle":862,"inTarget":false}
0 1490293940549 303 147 mousemove //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":795,"topLeft":517,"bottomRight":1416,"bottomLeft":1281,"middle":874,"inTarget":false}
0 1490293941868 301 148 mousedown //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":797,"topLeft":519,"bottomRight":1416,"bottomLeft":1281,"middle":875,"inTarget":false}
0 1490293941932 301 148 mouseup //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":797,"topLeft":519,"bottomRight":1416,"bottomLeft":1281,"middle":875,"inTarget":false}
0 1490293941933 301 148 click //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":797,"topLeft":519,"bottomRight":1416,"bottomLeft":1281,"middle":875,"inTarget":false}
0 1490293941933 0 0 beforeunload / {} {}
0 1490293942285 301 149 mousemove //*[@id='rso']/div[1]/div/div[1]/div/h3/a {} {"topRight":797,"topLeft":519,"bottomRight":1416,"bottomLeft":1280,"middle":874,"inTarget":false}
0 1490293942677 0 0 blur / {} {}
0 1490293943097 0 0 unload / {} {}
