cursor timestamp xpos ypos event xpath attrs extras
0 1486404574882 0 0 load / {} {}
0 1486404575517 819 409 mousemove //*[@id='rcnt'] {} {"topRight":313,"topLeft":755,"bottomRight":116,"bottomLeft":696,"middle":399,"inTarget":false}
0 1486404575667 773 63 mousemove //*[@id='slim_appbar'] {} {"topRight":53,"topLeft":646,"bottomRight":434,"bottomLeft":777,"middle":413,"inTarget":false}
0 1486404576005 0 0 blur / {} {}
0 1486404580223 0 0 focus / {} {}
0 1486404580565 906 13 mouseover //*[@id='searchform']/div/div {} {"topRight":189,"topLeft":784,"bottomRight":510,"bottomLeft":916,"middle":552,"inTarget":false}
0 1486404580718 882 612 mousemove //*[@id='rcnt'] {} {"topRight":525,"topLeft":908,"bottomRight":182,"bottomLeft":763,"middle":545,"inTarget":false}
0 1486404581543 0 1 scroll / {} {}
0 1486404581694 0 149 scroll / {} {}
0 1486404582392 0 230 scroll / {} {}
0 1486404582542 0 395 scroll / {} {}
0 1486404582791 0 458 scroll / {} {}
0 1486404582942 0 605 scroll / {} {}
0 1486404583150 900 1275 mousemove //*[@id='rcnt'] {} {"topRight":1180,"topLeft":1401,"bottomRight":795,"bottomLeft":1097,"middle":1079,"inTarget":false}
0 1486404583510 901 1275 mousemove //*[@id='rcnt'] {} {"topRight":1180,"topLeft":1401,"bottomRight":795,"bottomLeft":1097,"middle":1080,"inTarget":false}
0 1486404583755 901 1274 mousemove //*[@id='rcnt'] {} {"topRight":1179,"topLeft":1401,"bottomRight":794,"bottomLeft":1097,"middle":1079,"inTarget":false}
0 1486404583907 0 536 scroll / {} {}
0 1486404584057 0 424 scroll / {} {}
0 1486404584223 0 366 scroll / {} {}
0 1486404584373 0 213 scroll / {} {}
0 1486404584589 0 188 scroll / {} {}
0 1486404584740 0 95 scroll / {} {}
0 1486404584927 912 703 mousemove //*[@id='rcnt'] {} {"topRight":621,"topLeft":985,"bottomRight":268,"bottomLeft":811,"middle":624,"inTarget":false}
0 1486404585078 690 641 mouseover //*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[2]/div/div/div {} {"topRight":538,"topLeft":776,"bottomRight":154,"bottomLeft":580,"middle":425,"inTarget":false}
0 1486404585229 433 572 mousemove //*[@id='rso']/div[1]/div/div/div/div/span {} {"topRight":559,"topLeft":557,"bottomRight":318,"bottomLeft":314,"middle":271,"inTarget":false}
0 1486404585379 335 558 mousemove //*[@id='rso']/div[1]/div/div/div/div/div {} {"topRight":608,"topLeft":497,"bottomRight":412,"bottomLeft":216,"middle":276,"inTarget":false}
0 1486404585641 323 556 mouseover //*[@id='am-b0'] {} {"topRight":615,"topLeft":490,"bottomRight":423,"bottomLeft":204,"middle":279,"inTarget":false}
0 1486404585792 308 546 mousemove //*[@id='rso']/div[1]/div/div/div/div/div {} {"topRight":618,"topLeft":475,"bottomRight":437,"bottomLeft":187,"middle":276,"inTarget":false}
0 1486404585951 295 541 mousemove //*[@id='rso']/div[1]/div/div/h3 {} {"topRight":624,"topLeft":466,"bottomRight":449,"bottomLeft":173,"middle":278,"inTarget":false}
0 1486404586109 276 538 mousemove //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":635,"topLeft":457,"bottomRight":468,"bottomLeft":154,"middle":285,"inTarget":false}
0 1486404586716 269 538 mousedown //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":641,"topLeft":454,"bottomRight":475,"bottomLeft":147,"middle":289,"inTarget":false}
0 1486404586813 269 538 mouseup //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":641,"topLeft":454,"bottomRight":475,"bottomLeft":147,"middle":289,"inTarget":false}
0 1486404586814 0 0 beforeunload / {} {}
0 1486404586818 269 538 click //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":641,"topLeft":454,"bottomRight":475,"bottomLeft":147,"middle":289,"inTarget":false}
0 1486404586968 312 537 mousemove //*[@id='rso']/div[1]/div/div/h3 {} {"topRight":609,"topLeft":469,"bottomRight":432,"bottomLeft":189,"middle":266,"inTarget":false}
0 1486404587082 0 0 unload / {} {}
