cursor timestamp xpos ypos event xpath attrs extras
0 1530830897219 0 0 load / {} {}
0 1530830899244 0 0 blur / {} {}
0 1530830907048 0 0 focus / {} {}
0 1530830908901 1152 30 mouseover //*[@id='searchform']/div/div {} {"topRight":119,"topLeft":370,"bottomRight":238,"bottomLeft":423,"middle":200,"inTarget":false}
0 1530830909209 1365 186 mousemove /html {} {"topRight":145,"topLeft":581,"bottomRight":136,"bottomLeft":578,"middle":348,"inTarget":false}
0 1530830909378 1365 180 mousemove /html {} {"topRight":142,"topLeft":580,"bottomRight":139,"bottomLeft":579,"middle":348,"inTarget":false}
0 1530830910096 1362 192 mousemove /html {} {"topRight":146,"topLeft":578,"bottomRight":131,"bottomLeft":575,"middle":345,"inTarget":false}
0 1530830910563 1359 174 mousemove /html {} {"topRight":134,"topLeft":573,"bottomRight":137,"bottomLeft":574,"middle":342,"inTarget":false}
0 1530830910731 1359 144 mousemove /html {} {"topRight":121,"topLeft":570,"bottomRight":156,"bottomLeft":579,"middle":344,"inTarget":false}
0 1530830911065 1359 144 mousedown /html {} {"topRight":121,"topLeft":570,"bottomRight":156,"bottomLeft":579,"middle":344,"inTarget":false}
0 1530830911231 0 29 scroll / {} {}
0 1530830911382 0 485 scroll / {} {}
0 1530830911917 0 656 scroll / {} {}
0 1530830912068 0 1102 scroll / {} {}
0 1530830912418 0 1188 scroll / {} {}
0 1530830913923 0 1175 scroll / {} {}
0 1530830914073 0 6 scroll / {} {}
0 1530830914520 1344 41 mouseup /html {} {"topRight":119,"topLeft":558,"bottomRight":231,"bottomLeft":592,"middle":354,"inTarget":false}
0 1530830916247 1332 38 mouseover //*[@id='searchform']/div/div {} {"topRight":111,"topLeft":546,"bottomRight":229,"bottomLeft":582,"middle":345,"inTarget":false}
0 1530830918145 0 0 beforeunload / {} {}
0 1530830918154 0 0 blur / {} {}
0 1530830918294 0 0 unload / {} {}
