cursor timestamp xpos ypos event xpath attrs extras
0 1489260417008 0 0 load / {} {}
0 1489260417195 820 130 mousemove //*[@id='rhs'] {} {"topRight":82,"topLeft":692,"bottomRight":374,"bottomLeft":783,"middle":421,"inTarget":false}
0 1489260417347 964 266 mousemove //*[@id='rcnt'] {} {"topRight":274,"topLeft":851,"bottomRight":320,"bottomLeft":867,"middle":530,"inTarget":false}
0 1489260417701 969 305 mousemove //*[@id='rcnt'] {} {"topRight":302,"topLeft":864,"bottomRight":297,"bottomLeft":862,"middle":534,"inTarget":false}
0 1489260418815 0 0 scroll / {} {}
0 1489260419005 0 0 scroll / {} {}
0 1489260419181 0 0 scroll / {} {}
0 1489260419389 0 0 scroll / {} {}
0 1489260419541 0 0 scroll / {} {}
0 1489260419933 0 0 scroll / {} {}
0 1489260420090 993 425 mousemove //*[@id='rcnt'] {} {"topRight":406,"topLeft":922,"bottomRight":261,"bottomLeft":868,"middle":572,"inTarget":false}
0 1489260420375 0 0 scroll / {} {}
0 1489260423751 980 412 mousemove //*[@id='rcnt'] {} {"topRight":388,"topLeft":905,"bottomRight":252,"bottomLeft":856,"middle":556,"inTarget":false}
0 1489260423903 793 202 mousemove //*[@id='rcnt'] {} {"topRight":109,"topLeft":672,"bottomRight":298,"bottomLeft":727,"middle":371,"inTarget":false}
0 1489260424239 789 181 mousemove //*[@id='rcnt'] {} {"topRight":89,"topLeft":665,"bottomRight":318,"bottomLeft":732,"middle":374,"inTarget":false}
0 1489260424391 585 73 mousemove //*[@id='slim_appbar'] {} {"topRight":160,"topLeft":458,"bottomRight":451,"bottomLeft":623,"middle":273,"inTarget":false}
0 1489260424542 542 175 mousemove //*[@id='platop2'] {} {"topRight":212,"topLeft":420,"bottomRight":378,"bottomLeft":524,"middle":165,"inTarget":true}
0 1489260426211 561 196 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[3]/div[1]/div[1] {} {"topRight":202,"topLeft":442,"bottomRight":350,"bottomLeft":527,"middle":164,"inTarget":true}
0 1489260426363 420 321 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":387,"topLeft":363,"bottomRight":366,"bottomLeft":340,"middle":25,"inTarget":true}
0 1489260426514 667 447 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":349,"topLeft":638,"bottomRight":90,"bottomLeft":541,"middle":274,"inTarget":true}
0 1489260426851 683 452 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":351,"topLeft":654,"bottomRight":74,"bottomLeft":557,"middle":290,"inTarget":true}
0 1489260428341 0 0 scroll / {} {}
0 1489260428493 0 0 scroll / {} {}
0 1489260428645 0 0 scroll / {} {}
0 1489260428865 861 749 mousemove //*[@id='rcnt'] {} {"topRight":654,"topLeft":975,"bottomRight":280,"bottomLeft":775,"middle":618,"inTarget":false}
0 1489260429056 0 0 scroll / {} {}
0 1489260429373 0 0 scroll / {} {}
0 1489260429524 0 0 scroll / {} {}
0 1489260429685 0 0 scroll / {} {}
0 1489260429869 0 0 scroll / {} {}
0 1489260430101 860 1112 mousemove //*[@id='rcnt'] {} {"topRight":1013,"topLeft":1244,"bottomRight":627,"bottomLeft":957,"middle":916,"inTarget":false}
0 1489260430917 0 0 scroll / {} {}
0 1489260431075 0 0 scroll / {} {}
0 1489260431241 0 0 scroll / {} {}
0 1489260431407 0 0 scroll / {} {}
0 1489260431607 860 436 mousemove //*[@id='rcnt'] {} {"topRight":350,"topLeft":803,"bottomRight":132,"bottomLeft":734,"middle":446,"inTarget":false}
0 1489260431763 747 275 mouseover //*[@id='center_col'] {} {"topRight":169,"topLeft":642,"bottomRight":221,"bottomLeft":657,"middle":313,"inTarget":false}
0 1489260431915 569 388 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":331,"topLeft":523,"bottomRight":204,"bottomLeft":454,"middle":160,"inTarget":true}
0 1489260441113 569 388 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":331,"topLeft":523,"bottomRight":204,"bottomLeft":454,"middle":160,"inTarget":true}
0 1489260441264 156 441 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[2]/div[1]/a {} {"topRight":675,"topLeft":336,"bottomRight":589,"bottomLeft":62,"middle":312,"inTarget":true}
0 1489260441417 253 382 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[1] {} {"topRight":562,"topLeft":303,"bottomRight":502,"bottomLeft":169,"middle":199,"inTarget":true}
0 1489260441569 593 6 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":179,"topLeft":476,"bottomRight":512,"bottomLeft":676,"middle":335,"inTarget":false}
0 1489260441961 572 15 mousemove //*[@id='lst-ib'] {} {"topRight":193,"topLeft":453,"bottomRight":510,"bottomLeft":655,"middle":317,"inTarget":false}
0 1489260442113 576 1 mousemove //*[@id='searchform']/div/div {} {"topRight":196,"topLeft":460,"bottomRight":522,"bottomLeft":668,"middle":331,"inTarget":false}
0 1489260443032 0 0 blur / {} {}
0 1489260458800 0 0 focus / {} {}
0 1489260458801 0 0 focus / {} {}
0 1489260459596 968 3 mouseover //*[@id='searchform']/div/div {} {"topRight":248,"topLeft":846,"bottomRight":542,"bottomLeft":974,"middle":611,"inTarget":false}
0 1489260459751 929 376 mousemove //*[@id='rcnt'] {} {"topRight":328,"topLeft":845,"bottomRight":222,"bottomLeft":810,"middle":500,"inTarget":false}
0 1489260466374 0 0 scroll / {} {}
0 1489260466525 0 0 scroll / {} {}
0 1489260466694 0 0 scroll / {} {}
0 1489260467412 0 0 scroll / {} {}
0 1489260467565 0 0 scroll / {} {}
0 1489260467764 0 0 scroll / {} {}
0 1489260468220 0 0 scroll / {} {}
0 1489260468372 0 0 scroll / {} {}
0 1489260468544 938 1654 mousemove //*[@id='rcnt'] {} {"topRight":1560,"topLeft":1747,"bottomRight":1174,"bottomLeft":1413,"middle":1443,"inTarget":false}
0 1489260468706 0 0 scroll / {} {}
0 1489260468907 938 1636 mousemove //*[@id='rcnt'] {} {"topRight":1543,"topLeft":1731,"bottomRight":1157,"bottomLeft":1398,"middle":1427,"inTarget":false}
0 1489260471492 0 0 scroll / {} {}
0 1489260471643 0 0 scroll / {} {}
0 1489260471824 939 1236 mousemove //*[@id='rcnt'] {} {"topRight":1147,"topLeft":1391,"bottomRight":766,"bottomLeft":1098,"middle":1062,"inTarget":false}
0 1489260471983 0 0 scroll / {} {}
0 1489260472134 938 1225 mousemove //*[@id='rcnt'] {} {"topRight":1136,"topLeft":1381,"bottomRight":755,"bottomLeft":1090,"middle":1052,"inTarget":false}
0 1489260474796 0 0 scroll / {} {}
0 1489260474948 0 0 scroll / {} {}
0 1489260475099 0 0 scroll / {} {}
0 1489260475265 938 755 mousemove //*[@id='rcnt'] {} {"topRight":678,"topLeft":1038,"bottomRight":325,"bottomLeft":850,"middle":678,"inTarget":false}
0 1489260476028 0 0 scroll / {} {}
0 1489260476180 0 0 scroll / {} {}
0 1489260476334 0 0 scroll / {} {}
0 1489260476484 0 0 scroll / {} {}
0 1489260476634 0 0 scroll / {} {}
0 1489260476835 938 389 mousemove //*[@id='rcnt'] {} {"topRight":344,"topLeft":858,"bottomRight":223,"bottomLeft":817,"middle":511,"inTarget":false}
0 1489260478898 0 0 scroll / {} {}
0 1489260479060 0 0 scroll / {} {}
0 1489260479221 0 0 scroll / {} {}
0 1489260479371 0 0 scroll / {} {}
0 1489260479521 938 388 mousemove //*[@id='rcnt'] {} {"topRight":343,"topLeft":858,"bottomRight":224,"bottomLeft":817,"middle":510,"inTarget":false}
0 1489260479672 718 206 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":103,"topLeft":598,"bottomRight":291,"bottomLeft":657,"middle":299,"inTarget":true}
0 1489260483649 617 109 mouseover //*[@id='tvcap']/div[1] {} {"topRight":125,"topLeft":489,"bottomRight":407,"bottomLeft":624,"middle":265,"inTarget":false}
0 1489260485081 619 0 mouseover //*[@id='searchform']/div/div {} {"topRight":162,"topLeft":502,"bottomRight":511,"bottomLeft":698,"middle":353,"inTarget":false}
0 1489260485233 618 18 mousemove //*[@id='lst-ib'] {} {"topRight":152,"topLeft":498,"bottomRight":494,"bottomLeft":685,"middle":337,"inTarget":false}
0 1489260485407 618 18 mousemove //*[@id='lst-ib'] {} {"topRight":152,"topLeft":498,"bottomRight":494,"bottomLeft":685,"middle":337,"inTarget":false}
0 1489260485559 616 10 mousemove //*[@id='sfdiv'] {} {"topRight":158,"topLeft":497,"bottomRight":502,"bottomLeft":689,"middle":343,"inTarget":false}
0 1489260485727 613 7 mousemove //*[@id='tsf']/div[2]/div[2] {} {"topRight":163,"topLeft":495,"bottomRight":506,"bottomLeft":689,"middle":344,"inTarget":false}
0 1489260485986 0 0 blur / {} {}
0 1489260572887 0 0 focus / {} {}
0 1489260572888 0 0 focus / {} {}
0 1489260573690 805 24 mouseover //*[@id='searchform']/div/div {} {"topRight":103,"topLeft":682,"bottomRight":476,"bottomLeft":825,"middle":462,"inTarget":false}
0 1489260573842 632 337 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":256,"topLeft":554,"bottomRight":193,"bottomLeft":528,"middle":200,"inTarget":true}
0 1489260575691 652 343 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":254,"topLeft":575,"bottomRight":178,"bottomLeft":546,"middle":221,"inTarget":true}
0 1489260575843 737 110 mouseover //*[@id='tvcap']/div[1] {} {"topRight":6,"topLeft":609,"bottomRight":386,"bottomLeft":721,"middle":357,"inTarget":false}
0 1489260575993 785 134 mousemove //*[@id='rcnt'] {} {"topRight":51,"topLeft":658,"bottomRight":365,"bottomLeft":750,"middle":388,"inTarget":false}
0 1489260576196 783 135 mousemove //*[@id='rcnt'] {} {"topRight":50,"topLeft":656,"bottomRight":363,"bottomLeft":748,"middle":386,"inTarget":false}
0 1489260576348 724 69 mousemove //*[@id='slim_appbar'] {} {"topRight":41,"topLeft":597,"bottomRight":427,"bottomLeft":733,"middle":371,"inTarget":false}
0 1489260576700 722 72 mousemove //*[@id='slim_appbar'] {} {"topRight":39,"topLeft":595,"bottomRight":424,"bottomLeft":730,"middle":367,"inTarget":false}
