cursor timestamp xpos ypos event xpath attrs extras
0 1538455462190 0 0 load / {} {}
0 1538455462385 495 1187 mouseover //*[@id='rso']/div[3]/div/div[1]/div/div/div {} {"topRight":1109,"topLeft":1142,"bottomRight":734,"bottomLeft":782,"middle":888,"inTarget":false}
0 1538455462550 0 0 scroll / {} {}
0 1538455462784 495 1587 mouseover //*[@id='rso']/div[3]/div/div[5]/div/h3/a {} {"topRight":1501,"topLeft":1526,"bottomRight":1119,"bottomLeft":1151,"middle":1287,"inTarget":false}
0 1538455463092 0 0 scroll / {} {}
0 1538455463266 495 1872 mouseover //*[@id='brs']/div/div[2] {} {"topRight":1783,"topLeft":1804,"bottomRight":1398,"bottomLeft":1424,"middle":1572,"inTarget":false}
0 1538455463633 0 0 scroll / {} {}
0 1538455463800 0 0 scroll / {} {}
0 1538455463967 0 0 scroll / {} {}
0 1538455464133 0 0 scroll / {} {}
0 1538455464299 0 0 scroll / {} {}
0 1538455464466 0 0 scroll / {} {}
0 1538455464666 0 0 scroll / {} {}
0 1538455464834 0 0 scroll / {} {}
0 1538455464984 513 377 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":355,"topLeft":471,"bottomRight":258,"bottomLeft":403,"middle":109,"inTarget":true}
0 1538455465469 507 376 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":358,"topLeft":465,"bottomRight":264,"bottomLeft":398,"middle":104,"inTarget":true}
0 1538455465650 499 364 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":354,"topLeft":452,"bottomRight":277,"bottomLeft":394,"middle":90,"inTarget":true}
0 1538455465800 876 79 mouseover //*[@id='slim_appbar'] {} {"topRight":137,"topLeft":748,"bottomRight":438,"bottomLeft":856,"middle":494,"inTarget":false}
0 1538455467015 674 2 mouseover //*[@id='searchform']/div/div {} {"topRight":124,"topLeft":556,"bottomRight":499,"bottomLeft":736,"middle":383,"inTarget":false}
0 1538455467268 670 15 mouseover //*[@id='lst-ib'] {} {"topRight":116,"topLeft":550,"bottomRight":486,"bottomLeft":725,"middle":370,"inTarget":false}
0 1538455467434 655 63 mouseover //*[@id='slim_appbar'] {} {"topRight":97,"topLeft":529,"bottomRight":442,"bottomLeft":682,"middle":324,"inTarget":false}
0 1538455467584 606 146 mouseover //*[@id='platop3'] {} {"topRight":142,"topLeft":480,"bottomRight":375,"bottomLeft":592,"middle":231,"inTarget":true}
0 1538455467734 595 193 mousemove //*[@id='platop3'] {} {"topRight":171,"topLeft":475,"bottomRight":337,"bottomLeft":557,"middle":193,"inTarget":true}
0 1538455467917 591 203 mousemove //*[@id='platop3'] {} {"topRight":179,"topLeft":473,"bottomRight":330,"bottomLeft":548,"middle":184,"inTarget":true}
0 1538455468067 574 279 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[2]/div[2] {} {"topRight":241,"topLeft":478,"bottomRight":274,"bottomLeft":496,"middle":141,"inTarget":true}
0 1538455468617 561 282 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[2] {} {"topRight":252,"topLeft":467,"bottomRight":280,"bottomLeft":483,"middle":127,"inTarget":true}
0 1538455469336 582 130 mouseover //*[@id='tvcap']/div[1]/div {} {"topRight":162,"topLeft":455,"bottomRight":399,"bottomLeft":583,"middle":225,"inTarget":true}
0 1538455469496 550 289 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[2]/div[3]/span {} {"topRight":265,"topLeft":460,"bottomRight":282,"bottomLeft":470,"middle":116,"inTarget":true}
0 1538455469668 472 378 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":383,"topLeft":439,"bottomRight":295,"bottomLeft":364,"middle":85,"inTarget":true}
0 1538455470068 0 0 blur / {} {}
0 1538455472596 0 0 beforeunload / {} {}
0 1538455472597 0 0 unload / {} {}
