cursor timestamp xpos ypos event xpath attrs extras
0 1536185238523 0 0 load / {} {}
0 1536185240464 0 0 blur / {} {}
0 1536185247998 0 0 focus / {} {}
0 1536185248622 685 10 mouseover //*[@id='sfdiv'] {} {"topRight":567,"topLeft":142,"bottomRight":761,"bottomLeft":527,"middle":452,"inTarget":false}
0 1536185248790 794 296 mousemove //*[@id='rhs_block']/div {} {"topRight":488,"topLeft":190,"bottomRight":505,"bottomLeft":230,"middle":224,"inTarget":false}
0 1536185248947 802 356 mousemove //*[@id='rhs_block']/div {} {"topRight":508,"topLeft":250,"bottomRight":474,"bottomLeft":170,"middle":219,"inTarget":false}
0 1536185250726 0 0 scroll / {} {}
0 1536185250886 0 0 scroll / {} {}
0 1536185251056 802 689 mouseover //*[@id='rcnt'] {} {"topRight":732,"topLeft":583,"bottomRight":471,"bottomLeft":163,"middle":431,"inTarget":false}
0 1536185251345 0 0 scroll / {} {}
0 1536185251495 0 0 scroll / {} {}
0 1536185251708 0 0 scroll / {} {}
0 1536185251859 0 0 scroll / {} {}
0 1536185252609 0 0 scroll / {} {}
0 1536185252759 0 0 scroll / {} {}
0 1536185252975 0 0 scroll / {} {}
0 1536185253126 0 0 scroll / {} {}
0 1536185253276 0 0 scroll / {} {}
0 1536185253434 802 356 mouseover //*[@id='rhs_block']/div {} {"topRight":508,"topLeft":250,"bottomRight":474,"bottomLeft":170,"middle":219,"inTarget":false}
0 1536185253779 801 356 mousemove //*[@id='rhs_block']/div {} {"topRight":509,"topLeft":250,"bottomRight":474,"bottomLeft":170,"middle":220,"inTarget":false}
0 1536185254447 769 352 mousemove //*[@id='rhscol'] {} {"topRight":535,"topLeft":247,"bottomRight":506,"bottomLeft":175,"middle":251,"inTarget":false}
0 1536185254612 752 312 mousemove //*[@id='rhscol'] {} {"topRight":533,"topLeft":209,"bottomRight":537,"bottomLeft":217,"middle":265,"inTarget":false}
0 1536185254763 575 150 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/div {} {"topRight":670,"topLeft":219,"bottomRight":767,"bottomLeft":433,"middle":472,"inTarget":false}
0 1536185254928 507 90 mousemove //*[@id='slim_appbar'] {} {"topRight":737,"topLeft":283,"bottomRight":856,"bottomLeft":520,"middle":558,"inTarget":false}
0 1536185255079 476 98 mousemove //*[@id='slim_appbar'] {} {"topRight":768,"topLeft":314,"bottomRight":879,"bottomLeft":531,"middle":583,"inTarget":false}
0 1536185255563 448 113 mouseover //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":796,"topLeft":342,"bottomRight":897,"bottomLeft":536,"middle":604,"inTarget":false}
0 1536185255728 431 124 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":813,"topLeft":359,"bottomRight":907,"bottomLeft":539,"middle":617,"inTarget":false}
0 1536185256528 429 120 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":815,"topLeft":361,"bottomRight":911,"bottomLeft":543,"middle":620,"inTarget":false}
0 1536185257109 0 0 blur / {} {}
0 1536185265235 0 0 beforeunload / {} {}
0 1536185265239 0 0 unload / {} {}
