cursor timestamp xpos ypos event xpath attrs extras
0 1531555135789 0 0 load / {} {}
0 1531555137734 506 613 mouseover //*[@id='rso']/div[1]/div[3]/div/div/div/span {} {"topRight":560,"topLeft":632,"bottomRight":376,"bottomLeft":477,"middle":405,"inTarget":false}
0 1531555137899 356 387 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":479,"topLeft":362,"bottomRight":393,"bottomLeft":237,"middle":191,"inTarget":false}
0 1531555139000 352 363 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite/b[1] {} {"topRight":469,"topLeft":341,"bottomRight":394,"bottomLeft":228,"middle":171,"inTarget":false}
0 1531555139167 347 364 mousemove //*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite/b[1] {} {"topRight":473,"topLeft":338,"bottomRight":399,"bottomLeft":223,"middle":174,"inTarget":false}
0 1531555139317 289 408 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":546,"topLeft":342,"bottomRight":463,"bottomLeft":183,"middle":243,"inTarget":false}
0 1531555139482 244 514 mouseover //*[@id='rso']/div[1]/div[2]/div/div/div/span {} {"topRight":645,"topLeft":424,"bottomRight":536,"bottomLeft":224,"middle":356,"inTarget":false}
0 1531555139868 243 510 mouseover //*[@id='rso']/div[1]/div[2]/div/div/div/div/cite {} {"topRight":644,"topLeft":420,"bottomRight":535,"bottomLeft":220,"middle":353,"inTarget":false}
0 1531555140867 243 505 mousemove //*[@id='rso']/div[1]/div[2]/div/div/div/div/cite {} {"topRight":640,"topLeft":415,"bottomRight":533,"bottomLeft":216,"middle":349,"inTarget":false}
0 1531555141018 243 500 mousemove //*[@id='rso']/div[1]/div[2]/div/div/div/div/cite {} {"topRight":637,"topLeft":410,"bottomRight":532,"bottomLeft":212,"middle":345,"inTarget":false}
0 1531555141748 0 0 scroll / {} {}
0 1531555141915 0 0 scroll / {} {}
0 1531555143601 244 593 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div/div[1]/cite {} {"topRight":698,"topLeft":501,"bottomRight":569,"bottomLeft":295,"middle":425,"inTarget":false}
0 1531555143766 475 724 mousemove //*[@id='rso']/div[2]/div/div[2]/div[2]/a {} {"topRight":674,"topLeft":709,"bottomRight":484,"bottomLeft":531,"middle":511,"inTarget":false}
0 1531555145699 480 726 mousemove //*[@id='rso']/div[2]/div/div[2]/div[2]/a {} {"topRight":674,"topLeft":713,"bottomRight":483,"bottomLeft":536,"middle":514,"inTarget":false}
0 1531555145964 0 0 scroll / {} {}
0 1531555146114 0 0 scroll / {} {}
0 1531555146265 0 0 scroll / {} {}
0 1531555148332 0 0 scroll / {} {}
0 1531555148499 0 0 scroll / {} {}
0 1531555148650 0 0 scroll / {} {}
0 1531555150133 482 1168 mousemove //*[@id='rso']/div[3]/div[3]/div/h3 {} {"topRight":1094,"topLeft":1119,"bottomRight":886,"bottomLeft":917,"middle":955,"inTarget":false}
