cursor timestamp xpos ypos event xpath attrs extras
0 1488417636049 0 0 load / {} {}
0 1488417636510 484 207 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":281,"topLeft":372,"bottomRight":267,"bottomLeft":361,"middle":53,"inTarget":true}
0 1488417648468 0 0 scroll / {} {}
0 1488417648635 0 0 scroll / {} {}
0 1488417648872 484 507 mouseover //*[@id='nmtbi4']/div[2]/div {} {"topRight":483,"topLeft":541,"bottomRight":353,"bottomLeft":429,"middle":327,"inTarget":false}
0 1488417649036 0 0 scroll / {} {}
0 1488417649201 0 0 scroll / {} {}
0 1488417649636 484 806 mousemove //*[@id='rso']/div[4]/div/div[2]/div[2]/a {} {"topRight":752,"topLeft":791,"bottomRight":598,"bottomLeft":645,"middle":624,"inTarget":false}
0 1488417649956 474 804 mousemove //*[@id='rso']/div[4]/div/div[2]/div[2]/a {} {"topRight":754,"topLeft":784,"bottomRight":600,"bottomLeft":638,"middle":621,"inTarget":false}
0 1488417650108 485 801 mousemove //*[@id='rso']/div[4]/div/div[2]/div[2]/a {} {"topRight":747,"topLeft":787,"bottomRight":593,"bottomLeft":642,"middle":619,"inTarget":false}
0 1488417650260 529 813 mousemove //*[@id='rso']/div[4]/div/div[2]/div[2] {} {"topRight":745,"topLeft":818,"bottomRight":586,"bottomLeft":677,"middle":636,"inTarget":false}
0 1488417650435 0 0 scroll / {} {}
0 1488417650586 0 0 scroll / {} {}
0 1488417650736 0 0 scroll / {} {}
0 1488417651171 0 0 scroll / {} {}
0 1488417651336 0 0 scroll / {} {}
0 1488417652336 0 0 scroll / {} {}
0 1488417652486 0 0 scroll / {} {}
0 1488417652641 538 1018 mouseover //*[@id='rso'] {} {"topRight":941,"topLeft":1005,"bottomRight":778,"bottomLeft":855,"middle":840,"inTarget":false}
0 1488417652805 0 0 scroll / {} {}
0 1488417652970 0 0 scroll / {} {}
0 1488417653488 0 0 scroll / {} {}
0 1488417653653 0 0 scroll / {} {}
0 1488417654260 537 221 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":240,"topLeft":427,"bottomRight":212,"bottomLeft":412,"middle":108,"inTarget":true}
0 1488417654411 454 143 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":293,"topLeft":329,"bottomRight":316,"bottomLeft":349,"middle":45,"inTarget":true}
0 1488417654580 453 134 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":293,"topLeft":327,"bottomRight":320,"bottomLeft":352,"middle":53,"inTarget":true}
0 1488417670372 453 133 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":293,"topLeft":327,"bottomRight":321,"bottomLeft":352,"middle":54,"inTarget":true}
0 1488417670531 460 132 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":286,"topLeft":334,"bottomRight":315,"bottomLeft":359,"middle":57,"inTarget":true}
0 1488417670684 479 124 mousemove //*[@id='vs0p1c0'] {} {"topRight":266,"topLeft":352,"bottomRight":302,"bottomLeft":379,"middle":74,"inTarget":true}
0 1488417672012 482 122 mousemove //*[@id='vs0p1c0'] {} {"topRight":263,"topLeft":355,"bottomRight":300,"bottomLeft":383,"middle":77,"inTarget":true}
0 1488417672162 0 0 scroll / {} {}
0 1488417672383 476 626 mouseover //*[@id='rso']/div[3]/div/h3 {} {"topRight":590,"topLeft":631,"bottomRight":447,"bottomLeft":499,"middle":444,"inTarget":false}
0 1488417672569 476 626 mousemove //*[@id='rso']/div[3]/div/h3 {} {"topRight":590,"topLeft":631,"bottomRight":447,"bottomLeft":499,"middle":444,"inTarget":false}
0 1488417672730 0 0 scroll / {} {}
0 1488417672933 476 1026 mouseover //*[@id='rso'] {} {"topRight":964,"topLeft":989,"bottomRight":804,"bottomLeft":834,"middle":843,"inTarget":false}
0 1488417673381 0 0 scroll / {} {}
0 1488417673546 0 0 scroll / {} {}
0 1488417673734 476 1426 mouseover //*[@id='rso']/div[5]/div[5]/div/h3 {} {"topRight":1353,"topLeft":1371,"bottomRight":1189,"bottomLeft":1209,"middle":1243,"inTarget":false}
0 1488417674196 0 0 scroll / {} {}
0 1488417674364 0 0 scroll / {} {}
0 1488417674681 0 0 scroll / {} {}
0 1488417674831 0 0 scroll / {} {}
0 1488417674998 0 0 scroll / {} {}
0 1488417675148 0 0 scroll / {} {}
0 1488417675298 0 0 scroll / {} {}
0 1488417675501 473 222 mouseover //*[@id='tads']/ol/li/ul {} {"topRight":297,"topLeft":366,"bottomRight":275,"bottomLeft":348,"middle":53,"inTarget":true}
0 1488417675747 0 0 scroll / {} {}
0 1488417675897 0 0 scroll / {} {}
0 1488417676051 457 134 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":289,"topLeft":331,"bottomRight":317,"bottomLeft":355,"middle":54,"inTarget":true}
0 1488417676259 402 132 mousemove //*[@id='tads']/ol/li/div[1] {} {"topRight":343,"topLeft":276,"bottomRight":368,"bottomLeft":306,"middle":62,"inTarget":true}
0 1488417676427 401 166 mousemove //*[@id='tads']/ol/li/div[2] {} {"topRight":349,"topLeft":281,"bottomRight":358,"bottomLeft":291,"middle":39,"inTarget":true}
0 1488417676596 401 167 mouseover //*[@id='tads']/ol/li/ul {} {"topRight":349,"topLeft":281,"bottomRight":358,"bottomLeft":291,"middle":39,"inTarget":true}
0 1488417676746 394 166 mouseover //*[@id='tads']/ol/li/div[2] {} {"topRight":356,"topLeft":274,"bottomRight":365,"bottomLeft":285,"middle":46,"inTarget":true}
0 1488417676939 384 140 mousemove //*[@id='tads']/ol/li/div[1]/cite {} {"topRight":362,"topLeft":259,"bottomRight":382,"bottomLeft":286,"middle":68,"inTarget":true}
0 1488417677089 381 129 mousemove //*[@id='vs0p1c0'] {} {"topRight":364,"topLeft":255,"bottomRight":389,"bottomLeft":289,"middle":78,"inTarget":true}
0 1488417677243 381 121 mousemove //*[@id='vs0p1c0'] {} {"topRight":364,"topLeft":254,"bottomRight":392,"bottomLeft":293,"middle":84,"inTarget":true}
0 1488417677413 381 120 mousedown //*[@id='vs0p1c0'] {} {"topRight":364,"topLeft":254,"bottomRight":392,"bottomLeft":293,"middle":84,"inTarget":true}
0 1488417677572 381 120 mouseup //*[@id='vs0p1c0'] {} {"topRight":364,"topLeft":254,"bottomRight":392,"bottomLeft":293,"middle":84,"inTarget":true}
0 1488417677576 381 120 click //*[@id='vs0p1c0'] {} {"topRight":364,"topLeft":254,"bottomRight":392,"bottomLeft":293,"middle":84,"inTarget":true}
0 1488417677579 0 0 beforeunload / {} {}
0 1488417677860 382 120 mousemove //*[@id='vs0p1c0'] {} {"topRight":363,"topLeft":255,"bottomRight":391,"bottomLeft":294,"middle":84,"inTarget":true}
0 1488417677951 0 0 unload / {} {}
