cursor timestamp xpos ypos event xpath attrs extras
0 1482357594587 0 0 load / {} {}
0 1482357594753 456 194 mouseover //*[@id='tads']/ol/li/div[4] {} {"topRight":335,"topLeft":341,"bottomRight":440,"bottomLeft":445,"middle":103,"inTarget":true}
0 1482357594912 0 0 scroll / {} {}
0 1482357595062 0 0 scroll / {} {}
0 1482357595762 0 0 scroll / {} {}
0 1482357595913 0 0 scroll / {} {}
0 1482357596428 0 0 scroll / {} {}
0 1482357596580 0 0 scroll / {} {}
0 1482357596860 444 86 mousemove //*[@id='slim_appbar'] {} {"topRight":334,"topLeft":316,"bottomRight":527,"bottomLeft":516,"middle":211,"inTarget":false}
0 1482357597289 110 1 mouseover //*[@id='searchform']/div/div {} {"topRight":675,"topLeft":101,"bottomRight":830,"bottomLeft":493,"middle":453,"inTarget":false}
0 1482357597460 76 77 mousemove //*[@id='topabar'] {} {"topRight":702,"topLeft":57,"bottomRight":817,"bottomLeft":420,"middle":436,"inTarget":false}
0 1482357597624 76 57 mousemove //*[@id='searchform']/div/div {} {"topRight":703,"topLeft":67,"bottomRight":827,"bottomLeft":440,"middle":447,"inTarget":false}
0 1482357598134 77 44 mousemove //*[@id='logo']/img {} {"topRight":703,"topLeft":76,"bottomRight":833,"bottomLeft":453,"middle":453,"inTarget":false}
0 1482357598740 79 40 mousemove //*[@id='logo']/img {} {"topRight":702,"topLeft":77,"bottomRight":833,"bottomLeft":457,"middle":454,"inTarget":false}
0 1482357599199 79 41 mousemove //*[@id='logo']/img {} {"topRight":701,"topLeft":77,"bottomRight":833,"bottomLeft":456,"middle":453,"inTarget":false}
0 1482357599511 136 141 mousemove //*[@id='tads']/ol/li/div[1]/span {} {"topRight":643,"topLeft":42,"bottomRight":733,"bottomLeft":353,"middle":353,"inTarget":true}
0 1482357599684 136 141 mousemove //*[@id='tads']/ol/li/div[1]/span {} {"topRight":643,"topLeft":42,"bottomRight":733,"bottomLeft":353,"middle":353,"inTarget":true}
0 1482357599834 0 0 scroll / {} {}
0 1482357600060 136 541 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":779,"topLeft":441,"bottomRight":644,"bottomLeft":48,"middle":400,"inTarget":false}
0 1482357602020 0 0 scroll / {} {}
0 1482357602185 0 0 scroll / {} {}
0 1482357604507 139 641 mousemove //*[@id='rso']/div[1]/div[2]/div/div/div/div[1]/cite {} {"topRight":837,"topLeft":541,"bottomRight":656,"bottomLeft":147,"middle":466,"inTarget":false}
0 1482357604658 352 833 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div/span {} {"topRight":848,"topLeft":766,"bottomRight":544,"bottomLeft":406,"middle":545,"inTarget":false}
0 1482357604853 351 828 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div/span {} {"topRight":844,"topLeft":761,"bottomRight":542,"bottomLeft":402,"middle":541,"inTarget":false}
0 1482357605015 319 747 mousemove //*[@id='rso']/div[1] {} {"topRight":793,"topLeft":675,"bottomRight":524,"bottomLeft":317,"middle":470,"inTarget":false}
0 1482357605170 319 748 mousemove //*[@id='rso']/div[1] {} {"topRight":794,"topLeft":676,"bottomRight":525,"bottomLeft":318,"middle":470,"inTarget":false}
0 1482357605366 319 760 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":804,"topLeft":687,"bottomRight":531,"bottomLeft":327,"middle":482,"inTarget":false}
0 1482357605538 319 766 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":809,"topLeft":693,"bottomRight":534,"bottomLeft":332,"middle":488,"inTarget":false}
0 1482357605957 319 766 mousedown //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":809,"topLeft":693,"bottomRight":534,"bottomLeft":332,"middle":488,"inTarget":false}
0 1482357606101 319 766 mouseup //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":809,"topLeft":693,"bottomRight":534,"bottomLeft":332,"middle":488,"inTarget":false}
0 1482357606103 319 766 click //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":809,"topLeft":693,"bottomRight":534,"bottomLeft":332,"middle":488,"inTarget":false}
0 1482357606108 0 0 beforeunload / {} {}
0 1482357606886 319 766 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":809,"topLeft":693,"bottomRight":534,"bottomLeft":332,"middle":488,"inTarget":false}
0 1482357606902 0 0 unload / {} {}
