cursor timestamp xpos ypos event xpath attrs extras
0 1538409106739 0 0 load / {} {}
0 1538409107150 202 251 mousemove //*[@id='rso']/div[1]/div[2]/div/div/div/div[2] {} {"topRight":878,"topLeft":606,"bottomRight":866,"bottomLeft":588,"middle":731,"inTarget":false}
0 1538409107301 114 114 mouseover //*[@id='rhscol'] {} {"topRight":954,"topLeft":676,"bottomRight":964,"bottomLeft":689,"middle":817,"inTarget":false}
0 1538409107770 0 0 blur / {} {}
0 1538409172410 0 0 focus / {} {}
0 1538409173432 0 0 blur / {} {}
0 1538409196300 0 0 focus / {} {}
0 1538409196558 298 31 mouseover //*[@id='lst-ib'] {} {"topRight":774,"topLeft":498,"bottomRight":800,"bottomLeft":538,"middle":648,"inTarget":false}
0 1538409196715 525 421 mousemove //*[@id='uid_5'] {} {"topRight":628,"topLeft":412,"bottomRight":570,"bottomLeft":316,"middle":472,"inTarget":false}
0 1538409197379 594 497 mouseover /html {} {"topRight":614,"topLeft":437,"bottomRight":535,"bottomLeft":316,"middle":463,"inTarget":false}
0 1538409197547 592 491 mousemove /html {} {"topRight":612,"topLeft":433,"bottomRight":534,"bottomLeft":313,"middle":460,"inTarget":false}
0 1538409197597 594 491 mousedown /html {} {"topRight":611,"topLeft":432,"bottomRight":532,"bottomLeft":311,"middle":459,"inTarget":false}
0 1538409198461 0 0 scroll / {} {}
0 1538409198844 501 505 mouseup /html {} {"topRight":693,"topLeft":493,"bottomRight":622,"bottomLeft":386,"middle":539,"inTarget":false}
0 1538409198997 500 496 mousemove /html {} {"topRight":689,"topLeft":486,"bottomRight":619,"bottomLeft":381,"middle":534,"inTarget":false}
0 1538409199247 498 496 mouseover /html {} {"topRight":691,"topLeft":487,"bottomRight":621,"bottomLeft":382,"middle":536,"inTarget":false}
0 1538409199400 444 209 mouseover //*[@id='rso']/div[1] {} {"topRight":632,"topLeft":361,"bottomRight":625,"bottomLeft":348,"middle":486,"inTarget":false}
0 1538409199649 435 161 mousemove //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":635,"topLeft":359,"bottomRight":639,"bottomLeft":366,"middle":494,"inTarget":false}
0 1538409199815 0 0 scroll / {} {}
0 1538409200080 0 0 scroll / {} {}
0 1538409200230 0 0 scroll / {} {}
0 1538409200864 0 0 scroll / {} {}
0 1538409201019 435 1302 mouseover //*[@id='rso']/div[5]/div[5]/div/div/div/span/em {} {"topRight":1353,"topLeft":1248,"bottomRight":1229,"bottomLeft":1111,"middle":1228,"inTarget":false}
0 1538409201183 463 1181 mouseover //*[@id='rso']/div[5]/div[4]/div/div/div {} {"topRight":1234,"topLeft":1124,"bottomRight":1111,"bottomLeft":988,"middle":1106,"inTarget":false}
0 1538409201791 0 0 blur / {} {}
0 1538409205490 0 0 focus / {} {}
0 1538409205840 249 703 mouseover //*[@id='nmtbi11'] {} {"topRight":1013,"topLeft":806,"bottomRight":936,"bottomLeft":706,"middle":859,"inTarget":false}
0 1538409206070 266 868 mousemove //*[@id='rso']/div[5]/div[1]/div/h3/a {} {"topRight":1106,"topLeft":925,"bottomRight":1013,"bottomLeft":811,"middle":957,"inTarget":false}
0 1538409206222 0 0 scroll / {} {}
0 1538409206389 295 385 mouseover //*[@id='uid_2'] {} {"topRight":822,"topLeft":568,"bottomRight":785,"bottomLeft":513,"middle":667,"inTarget":false}
0 1538409206552 0 0 scroll / {} {}
0 1538409206773 315 201 mouseover //*[@id='rso']/div[1] {} {"topRight":759,"topLeft":484,"bottomRight":755,"bottomLeft":477,"middle":614,"inTarget":false}
0 1538409206958 315 200 mousemove //*[@id='rso']/div[1] {} {"topRight":759,"topLeft":484,"bottomRight":755,"bottomLeft":478,"middle":614,"inTarget":false}
0 1538409207126 301 157 mousemove //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":769,"topLeft":492,"bottomRight":772,"bottomLeft":498,"middle":628,"inTarget":false}
0 1538409207615 296 120 mousedown //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":772,"topLeft":494,"bottomRight":783,"bottomLeft":511,"middle":636,"inTarget":false}
0 1538409207678 296 120 mouseup //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":772,"topLeft":494,"bottomRight":783,"bottomLeft":511,"middle":636,"inTarget":false}
0 1538409207679 296 120 click //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":772,"topLeft":494,"bottomRight":783,"bottomLeft":511,"middle":636,"inTarget":false}
0 1538409207680 0 0 beforeunload / {} {}
0 1538409208374 312 120 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":756,"topLeft":478,"bottomRight":767,"bottomLeft":495,"middle":620,"inTarget":false}
0 1538409208525 587 56 mouseover //*[@id='searchform']/div/div {} {"topRight":484,"topLeft":209,"bottomRight":518,"bottomLeft":280,"middle":363,"inTarget":false}
0 1538409208547 0 0 unload / {} {}
