cursor timestamp xpos ypos event xpath attrs extras
0 1488320993042 0 0 load / {} {}
0 1488320994601 0 0 scroll / {} {}
0 1488320994752 0 0 scroll / {} {}
0 1488320994904 0 0 scroll / {} {}
0 1488320995078 0 0 scroll / {} {}
0 1488320995237 0 0 scroll / {} {}
0 1488320995403 0 0 scroll / {} {}
0 1488320995615 318 590 mouseover //*[@id='rso']/div[1]/div/div/div/div/span {} {"topRight":643,"topLeft":520,"bottomRight":434,"bottomLeft":212,"middle":312,"inTarget":false}
0 1488320996637 0 0 blur / {} {}
0 1488321002018 0 0 focus / {} {}
0 1488321002487 459 281 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[3]/div[1]/div[2] {} {"topRight":333,"topLeft":374,"bottomRight":355,"bottomLeft":395,"middle":31,"inTarget":true}
0 1488321002911 410 496 mouseover //*[@id='tvcap']/div[1] {} {"topRight":512,"topLeft":481,"bottomRight":332,"bottomLeft":282,"middle":197,"inTarget":false}
0 1488321003068 276 534 mousemove //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":633,"topLeft":453,"bottomRight":468,"bottomLeft":153,"middle":282,"inTarget":false}
0 1488321003224 262 531 mousemove //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":641,"topLeft":446,"bottomRight":481,"bottomLeft":138,"middle":288,"inTarget":false}
0 1488321003594 259 530 mousedown //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":643,"topLeft":444,"bottomRight":484,"bottomLeft":135,"middle":289,"inTarget":false}
0 1488321003602 259 530 mouseup //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":643,"topLeft":444,"bottomRight":484,"bottomLeft":135,"middle":289,"inTarget":false}
0 1488321003628 259 530 click //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":643,"topLeft":444,"bottomRight":484,"bottomLeft":135,"middle":289,"inTarget":false}
0 1488321003635 0 0 beforeunload / {} {}
0 1488321003842 0 0 unload / {} {}
