cursor timestamp xpos ypos event xpath attrs extras
0 1535227239267 0 0 load / {} {}
0 1535227241570 611 320 mouseover //*[@id='uid_WD2MTgAH_6MKFNGCCQoWSQ_0']/div {} {"topRight":252,"topLeft":528,"bottomRight":133,"bottomLeft":483,"middle":205,"inTarget":true}
0 1535227242134 0 0 blur / {} {}
0 1535227271028 0 0 focus / {} {}
0 1535227271576 754 4 mouseover //*[@id='searchform']/div/div {} {"topRight":102,"topLeft":634,"bottomRight":318,"bottomLeft":702,"middle":381,"inTarget":false}
0 1535227271734 999 278 mousemove //*[@id='rcnt'] {} {"topRight":308,"topLeft":888,"bottomRight":259,"bottomLeft":872,"middle":567,"inTarget":false}
0 1535227272031 1046 268 mousemove //*[@id='rcnt'] {} {"topRight":343,"topLeft":932,"bottomRight":307,"bottomLeft":920,"middle":612,"inTarget":false}
0 1535227272182 1599 171 mousemove /html {} {"topRight":857,"topLeft":1472,"bottomRight":868,"bottomLeft":1479,"middle":1164,"inTarget":false}
0 1535227272388 1599 164 mousemove /html {} {"topRight":857,"topLeft":1472,"bottomRight":869,"bottomLeft":1479,"middle":1164,"inTarget":false}
0 1535227272549 1599 179 mousemove /html {} {"topRight":858,"topLeft":1473,"bottomRight":867,"bottomLeft":1478,"middle":1164,"inTarget":false}
0 1535227272699 1593 215 mousemove /html {} {"topRight":856,"topLeft":1469,"bottomRight":856,"bottomLeft":1469,"middle":1157,"inTarget":false}
0 1535227272881 1599 224 mousemove /html {} {"topRight":863,"topLeft":1476,"bottomRight":861,"bottomLeft":1474,"middle":1163,"inTarget":false}
0 1535227273750 1599 224 mousedown /html {} {"topRight":863,"topLeft":1476,"bottomRight":861,"bottomLeft":1474,"middle":1163,"inTarget":false}
0 1535227273966 0 0 scroll / {} {}
0 1535227274130 0 0 scroll / {} {}
0 1535227275862 0 0 scroll / {} {}
0 1535227276013 0 0 scroll / {} {}
0 1535227276167 0 0 scroll / {} {}
0 1535227276998 0 0 scroll / {} {}
0 1535227277085 1599 693 mouseup /html {} {"topRight":1037,"topLeft":1584,"bottomRight":932,"bottomLeft":1517,"middle":1258,"inTarget":false}
0 1535227277380 1454 689 mouseover //*[@id='cnt'] {} {"topRight":919,"topLeft":1449,"bottomRight":799,"bottomLeft":1376,"middle":1123,"inTarget":false}
0 1535227277547 758 784 mousemove //*[@id='rcnt'] {} {"topRight":678,"topLeft":926,"bottomRight":462,"bottomLeft":781,"middle":655,"inTarget":false}
0 1535227279099 861 759 mousemove //*[@id='rcnt'] {} {"topRight":663,"topLeft":982,"bottomRight":452,"bottomLeft":853,"middle":691,"inTarget":false}
0 1535227279480 1410 807 mousemove //*[@id='cnt'] {} {"topRight":967,"topLeft":1461,"bottomRight":824,"bottomLeft":1371,"middle":1140,"inTarget":false}
0 1535227279630 1599 783 mousemove /html {} {"topRight":1091,"topLeft":1619,"bottomRight":971,"bottomLeft":1542,"middle":1295,"inTarget":false}
0 1535227279800 1599 777 mousemove /html {} {"topRight":1087,"topLeft":1617,"bottomRight":969,"bottomLeft":1540,"middle":1292,"inTarget":false}
0 1535227279965 1596 617 mousemove /html {} {"topRight":993,"topLeft":1554,"bottomRight":902,"bottomLeft":1497,"middle":1228,"inTarget":false}
0 1535227280231 1596 615 mousedown /html {} {"topRight":992,"topLeft":1554,"bottomRight":901,"bottomLeft":1497,"middle":1227,"inTarget":false}
0 1535227280947 0 0 scroll / {} {}
0 1535227281166 0 0 scroll / {} {}
0 1535227281285 1597 454 mouseup /html {} {"topRight":921,"topLeft":1510,"bottomRight":863,"bottomLeft":1475,"middle":1186,"inTarget":false}
0 1535227281527 1553 435 mouseover //*[@id='cnt'] {} {"topRight":873,"topLeft":1462,"bottomRight":817,"bottomLeft":1429,"middle":1139,"inTarget":false}
0 1535227281914 569 371 mousemove //*[@id='rso']/div[1]/div[1]/div/div/div/div[1] {} {"topRight":318,"topLeft":514,"bottomRight":182,"bottomLeft":444,"middle":206,"inTarget":false}
0 1535227282080 387 362 mouseover //*[@id='rso']/div[1]/div[1]/div/h3 {} {"topRight":439,"topLeft":364,"bottomRight":359,"bottomLeft":262,"middle":156,"inTarget":false}
0 1535227282230 381 357 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":441,"topLeft":356,"bottomRight":365,"bottomLeft":255,"middle":153,"inTarget":false}
0 1535227282381 378 354 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":442,"topLeft":352,"bottomRight":367,"bottomLeft":252,"middle":152,"inTarget":false}
0 1535227282606 378 353 mousedown //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":442,"topLeft":351,"bottomRight":367,"bottomLeft":252,"middle":151,"inTarget":false}
0 1535227282808 378 353 mouseup //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":442,"topLeft":351,"bottomRight":367,"bottomLeft":252,"middle":151,"inTarget":false}
0 1535227282808 378 353 click //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":442,"topLeft":351,"bottomRight":367,"bottomLeft":252,"middle":151,"inTarget":false}
0 1535227282808 0 0 beforeunload / {} {}
0 1535227282988 0 0 unload / {} {}
