cursor timestamp xpos ypos event xpath attrs extras
0 1488145396418 0 0 load / {} {}
0 1488145396881 372 393 mouseover //*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1] {} {"topRight":474,"topLeft":381,"bottomRight":382,"bottomLeft":260,"middle":201,"inTarget":false}
0 1488145399276 0 0 scroll / {} {}
0 1488145399426 0 0 scroll / {} {}
0 1488145399776 0 0 scroll / {} {}
0 1488145399926 0 0 scroll / {} {}
0 1488145404726 0 0 scroll / {} {}
0 1488145404876 0 0 scroll / {} {}
0 1488145405143 0 0 scroll / {} {}
0 1488145405294 0 0 scroll / {} {}
0 1488145405462 0 0 scroll / {} {}
0 1488145405629 0 0 scroll / {} {}
0 1488145406181 372 893 mousemove //*[@id='iur'] {} {"topRight":876,"topLeft":830,"bottomRight":697,"bottomLeft":638,"middle":694,"inTarget":false}
0 1488145407009 0 0 scroll / {} {}
0 1488145407159 0 0 scroll / {} {}
0 1488145407309 0 0 scroll / {} {}
0 1488145407459 0 0 scroll / {} {}
0 1488145410242 0 0 scroll / {} {}
0 1488145410392 0 0 scroll / {} {}
0 1488145410542 0 0 scroll / {} {}
0 1488145410761 372 1293 mouseover //*[@id='rso']/div[4]/div[4]/div/div/div {} {"topRight":1250,"topLeft":1218,"bottomRight":1057,"bottomLeft":1019,"middle":1093,"inTarget":false}
0 1488145414024 373 1293 mousemove //*[@id='rso']/div[4]/div[4]/div/div/div {} {"topRight":1249,"topLeft":1218,"bottomRight":1056,"bottomLeft":1019,"middle":1093,"inTarget":false}
0 1488145414206 383 1293 mousemove //*[@id='rso']/div[4]/div[4]/div/div/div {} {"topRight":1246,"topLeft":1220,"bottomRight":1053,"bottomLeft":1021,"middle":1092,"inTarget":false}
0 1488145416325 0 0 scroll / {} {}
0 1488145416475 0 0 scroll / {} {}
0 1488145416625 0 0 scroll / {} {}
0 1488145416794 383 1093 mouseover //*[@id='rso']/div[4]/div[2]/div/div/div/span {} {"topRight":1057,"topLeft":1025,"bottomRight":868,"bottomLeft":829,"middle":893,"inTarget":false}
0 1488145418942 0 0 scroll / {} {}
0 1488145419092 0 0 scroll / {} {}
0 1488145419242 0 0 scroll / {} {}
0 1488145419399 0 0 scroll / {} {}
0 1488145423342 0 0 scroll / {} {}
0 1488145423492 0 0 scroll / {} {}
0 1488145423642 0 0 scroll / {} {}
0 1488145423792 0 0 scroll / {} {}
0 1488145423959 383 393 mouseover //*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1] {} {"topRight":465,"topLeft":388,"bottomRight":372,"bottomLeft":270,"middle":198,"inTarget":false}
0 1488145425143 382 393 mousemove //*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1] {} {"topRight":466,"topLeft":388,"bottomRight":373,"bottomLeft":269,"middle":198,"inTarget":false}
0 1488145425294 302 385 mousemove //*[@id='rso']/div[1]/div/div/div/div/span {} {"topRight":526,"topLeft":334,"bottomRight":449,"bottomLeft":192,"middle":227,"inTarget":false}
0 1488145425446 219 351 mouseover //*[@id='rso']/div[1]/div/div/div/div/div/cite {} {"topRight":582,"topLeft":267,"bottomRight":527,"bottomLeft":102,"middle":263,"inTarget":false}
0 1488145425712 185 336 mousemove //*[@id='rso']/div[1]/div/div/div/div/div/cite {} {"topRight":607,"topLeft":243,"bottomRight":560,"bottomLeft":65,"middle":285,"inTarget":false}
0 1488145429798 184 333 mousemove //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":607,"topLeft":240,"bottomRight":561,"bottomLeft":63,"middle":284,"inTarget":false}
0 1488145429959 186 330 mousemove //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":604,"topLeft":237,"bottomRight":559,"bottomLeft":64,"middle":281,"inTarget":false}
0 1488145430631 186 330 mousedown //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":604,"topLeft":237,"bottomRight":559,"bottomLeft":64,"middle":281,"inTarget":false}
0 1488145430853 186 330 mouseup //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":604,"topLeft":237,"bottomRight":559,"bottomLeft":64,"middle":281,"inTarget":false}
0 1488145430853 186 330 click //*[@id='rso']/div[1]/div/div/h3/a {} {"topRight":604,"topLeft":237,"bottomRight":559,"bottomLeft":64,"middle":281,"inTarget":false}
0 1488145430854 0 0 beforeunload / {} {}
0 1488145430936 0 0 unload / {} {}
