cursor timestamp xpos ypos event xpath attrs extras
0 1534732179336 0 0 load / {} {}
0 1534732179509 271 236 mouseover //*[@id='tads']/ol/li/ul/li[2] {} {"topRight":492,"topLeft":197,"bottomRight":478,"bottomLeft":158,"middle":168,"inTarget":true}
0 1534732180191 0 0 blur / {} {}
0 1534732182381 0 0 focus / {} {}
0 1534732184012 277 47 mouseover //*[@id='sfdiv'] {} {"topRight":470,"topLeft":158,"bottomRight":533,"bottomLeft":297,"middle":222,"inTarget":false}
0 1534732184828 0 0 scroll / {} {}
0 1534732184978 0 0 scroll / {} {}
0 1534732185198 273 894 mouseover //*[@id='rso']/div[3]/div[1]/div/div/div/div[2]/div[1]/div[2]/a {} {"topRight":923,"topLeft":807,"bottomRight":755,"bottomLeft":608,"middle":711,"inTarget":false}
0 1534732185612 0 0 scroll / {} {}
0 1534732185762 0 0 scroll / {} {}
0 1534732185914 273 329 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":524,"topLeft":271,"bottomRight":472,"bottomLeft":147,"middle":207,"inTarget":false}
0 1534732186064 342 62 mouseover //*[@id='resultStats'] {} {"topRight":404,"topLeft":217,"bottomRight":469,"bottomLeft":323,"middle":169,"inTarget":false}
0 1534732186230 329 38 mousemove //*[@id='lst-ib'] {} {"topRight":420,"topLeft":210,"bottomRight":493,"bottomLeft":333,"middle":196,"inTarget":false}
0 1534732186380 308 43 mousemove //*[@id='sfdiv'] {} {"topRight":440,"topLeft":189,"bottomRight":508,"bottomLeft":317,"middle":204,"inTarget":false}
0 1534732186546 308 43 mousemove //*[@id='sfdiv'] {} {"topRight":440,"topLeft":189,"bottomRight":508,"bottomLeft":317,"middle":204,"inTarget":false}
0 1534732186713 308 41 mousemove //*[@id='sfdiv'] {} {"topRight":440,"topLeft":189,"bottomRight":509,"bottomLeft":319,"middle":206,"inTarget":false}
0 1534732186879 292 12 mouseover //*[@id='sfdiv'] {} {"topRight":460,"topLeft":186,"bottomRight":538,"bottomLeft":335,"middle":238,"inTarget":false}
0 1534732187362 0 0 blur / {} {}
0 1534732199618 0 0 focus / {} {}
0 1534732199904 291 49 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":456,"topLeft":171,"bottomRight":520,"bottomLeft":303,"middle":211,"inTarget":false}
0 1534732200054 396 371 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div {} {"topRight":441,"topLeft":381,"bottomRight":354,"bottomLeft":276,"middle":174,"inTarget":false}
0 1534732201185 0 0 scroll / {} {}
0 1534732201352 0 0 scroll / {} {}
0 1534732201543 415 840 mouseover //*[@id='rso']/div[3]/div[1]/div/div/div/div[1]/cite {} {"topRight":810,"topLeft":794,"bottomRight":629,"bottomLeft":608,"middle":638,"inTarget":false}
0 1534732202619 0 0 scroll / {} {}
0 1534732202784 0 0 scroll / {} {}
0 1534732204153 415 1230 mousemove //*[@id='rso']/div[3] {} {"topRight":1177,"topLeft":1166,"bottomRight":983,"bottomLeft":969,"middle":1028,"inTarget":false}
0 1534732204304 420 1140 mousemove //*[@id='rso']/div[3]/div[3]/div/h3/a {} {"topRight":1089,"topLeft":1080,"bottomRight":897,"bottomLeft":886,"middle":938,"inTarget":false}
0 1534732204473 415 1126 mousemove //*[@id='rso']/div[3]/div[3]/div/h3/a {} {"topRight":1077,"topLeft":1065,"bottomRight":885,"bottomLeft":871,"middle":924,"inTarget":false}
0 1534732204551 415 1126 mousedown //*[@id='rso']/div[3]/div[3]/div/h3/a {} {"topRight":1077,"topLeft":1065,"bottomRight":885,"bottomLeft":871,"middle":924,"inTarget":false}
0 1534732204601 415 1126 mouseup //*[@id='rso']/div[3]/div[3]/div/h3/a {} {"topRight":1077,"topLeft":1065,"bottomRight":885,"bottomLeft":871,"middle":924,"inTarget":false}
0 1534732204601 415 1126 click //*[@id='rso']/div[3]/div[3]/div/h3/a {} {"topRight":1077,"topLeft":1065,"bottomRight":885,"bottomLeft":871,"middle":924,"inTarget":false}
0 1534732204603 0 0 beforeunload / {} {}
0 1534732204827 0 0 unload / {} {}
