cursor timestamp xpos ypos event xpath attrs extras
0 1482898644695 457 55 mouseover //*[@id='searchform']/div/div {} {"topRight":291,"topLeft":332,"bottomRight":340,"bottomLeft":376,"middle":115,"inTarget":false}
0 1482898644934 447 100 mouseover //*[@id='tads'] {} {"topRight":297,"topLeft":319,"bottomRight":327,"bottomLeft":347,"middle":69,"inTarget":false}
0 1482898645032 0 0 load / {} {}
0 1482898645251 447 110 mousemove //*[@id='tads']/ol/li {} {"topRight":297,"topLeft":319,"bottomRight":323,"bottomLeft":343,"middle":60,"inTarget":true}
0 1482898645501 447 117 mouseover //*[@id='vs0p1c0']/font/font {} {"topRight":297,"topLeft":319,"bottomRight":320,"bottomLeft":341,"middle":53,"inTarget":true}
0 1482898645508 447 117 mousedown //*[@id='vs0p1c0']/font/font {} {"topRight":297,"topLeft":319,"bottomRight":320,"bottomLeft":341,"middle":53,"inTarget":true}
0 1482898645522 447 117 mouseup //*[@id='vs0p1c0']/font/font {} {"topRight":297,"topLeft":319,"bottomRight":320,"bottomLeft":341,"middle":53,"inTarget":true}
0 1482898645523 447 117 click //*[@id='vs0p1c0']/font/font {} {"topRight":297,"topLeft":319,"bottomRight":320,"bottomLeft":341,"middle":53,"inTarget":true}
0 1482898645626 0 0 beforeunload / {} {}
0 1482898645809 484 153 mouseover //*[@id='tads']/ol/li/div[1] {} {"topRight":265,"topLeft":360,"bottomRight":273,"bottomLeft":366,"middle":50,"inTarget":true}
0 1482898645877 0 0 unload / {} {}
