cursor timestamp xpos ypos event xpath attrs extras
0 1485873476704 0 0 load / {} {}
0 1485873487059 0 0 focus / {} {}
0 1485873487065 0 0 focus / {} {}
0 1485873487516 663 11 mouseover //*[@id='sfdiv'] {} {"topRight":125,"topLeft":543,"bottomRight":321,"bottomLeft":619,"middle":305,"inTarget":false}
0 1485873487684 651 150 mouseover //*[@id='uid_WD69vgAGyuYKFL6FngbtDg_0']/div/div/div/div[1]/div[5]/div[1]/div[1] {} {"topRight":103,"topLeft":525,"bottomRight":196,"bottomLeft":551,"middle":224,"inTarget":true}
0 1485873487837 931 335 mousemove //*[@id='rcnt'] {} {"topRight":296,"topLeft":835,"bottomRight":187,"bottomLeft":803,"middle":510,"inTarget":false}
0 1485873491497 0 0 scroll / {} {}
0 1485873491650 0 0 scroll / {} {}
0 1485873491806 0 0 scroll / {} {}
0 1485873492267 0 0 scroll / {} {}
0 1485873492421 0 0 scroll / {} {}
0 1485873492571 0 0 scroll / {} {}
0 1485873493021 0 0 scroll / {} {}
0 1485873493174 0 0 scroll / {} {}
0 1485873493519 933 1529 mousemove //*[@id='rcnt'] {} {"topRight":1435,"topLeft":1635,"bottomRight":1222,"bottomLeft":1451,"middle":1406,"inTarget":false}
0 1485873494174 931 1533 mousemove //*[@id='rcnt'] {} {"topRight":1439,"topLeft":1637,"bottomRight":1225,"bottomLeft":1453,"middle":1409,"inTarget":false}
0 1485873494330 0 0 scroll / {} {}
0 1485873494481 0 0 scroll / {} {}
0 1485873494747 0 0 scroll / {} {}
0 1485873494899 0 0 scroll / {} {}
0 1485873495952 922 334 mousemove //*[@id='rcnt'] {} {"topRight":289,"topLeft":826,"bottomRight":178,"bottomLeft":794,"middle":501,"inTarget":false}
0 1485873497039 0 0 blur / {} {}
0 1485873515542 0 0 focus / {} {}
0 1485873516047 647 6 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":139,"topLeft":529,"bottomRight":331,"bottomLeft":608,"middle":296,"inTarget":false}
0 1485873516202 526 286 mouseover //*[@id='uid_WD69vgAGyuYKFL6FngbtDg_0']/div/div/div/div[1]/div[4]/div[1]/div[2]/div[3] {} {"topRight":283,"topLeft":437,"bottomRight":221,"bottomLeft":400,"middle":115,"inTarget":true}
0 1485873516464 475 319 mousemove //*[@id='uid_WD69vgAGyuYKFL6FngbtDg_0']/div {} {"topRight":343,"topLeft":407,"bottomRight":269,"bottomLeft":347,"middle":112,"inTarget":true}
0 1485873516654 314 387 mousemove //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":514,"topLeft":337,"bottomRight":435,"bottomLeft":197,"middle":212,"inTarget":false}
0 1485873517775 333 347 mousedown //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":476,"topLeft":316,"bottomRight":412,"bottomLeft":207,"middle":168,"inTarget":false}
0 1485873517880 333 347 mouseup //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":476,"topLeft":316,"bottomRight":412,"bottomLeft":207,"middle":168,"inTarget":false}
0 1485873517884 333 347 click //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":476,"topLeft":316,"bottomRight":412,"bottomLeft":207,"middle":168,"inTarget":false}
0 1485873517891 0 0 beforeunload / {} {}
0 1485873518163 0 0 unload / {} {}
