cursor timestamp xpos ypos event xpath attrs extras
0 1538391092718 0 0 load / {} {}
0 1538391093252 0 0 blur / {} {}
0 1538391096488 0 0 focus / {} {}
0 1538391096488 0 0 blur / {} {}
0 1538391096488 0 0 focus / {} {}
0 1538391096507 0 0 blur / {} {}
0 1538391096600 0 0 focus / {} {}
0 1538391096935 415 2 mouseover //*[@id='searchform']/div/div {} {"topRight":343,"topLeft":305,"bottomRight":592,"bottomLeft":571,"middle":300,"inTarget":false}
0 1538391097089 439 446 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":455,"topLeft":461,"bottomRight":307,"bottomLeft":315,"middle":145,"inTarget":true}
0 1538391097253 534 518 mousemove //*[@id='rso']/div[1]/div[1]/div/h3 {} {"topRight":462,"topLeft":578,"bottomRight":209,"bottomLeft":407,"middle":239,"inTarget":false}
0 1538391097501 0 0 scroll / {} {}
0 1538391097652 0 0 scroll / {} {}
0 1538391097887 550 1007 mouseover //*[@id='rso']/div[2]/div/div[3]/div {} {"topRight":921,"topLeft":995,"bottomRight":546,"bottomLeft":663,"middle":715,"inTarget":false}
0 1538391098052 0 0 scroll / {} {}
0 1538391098287 550 1507 mouseover //*[@id='rso']/div[3]/div/div[4]/div/div/div/div[2] {} {"topRight":1414,"topLeft":1463,"bottomRight":1029,"bottomLeft":1096,"middle":1211,"inTarget":false}
0 1538391098452 0 0 scroll / {} {}
0 1538391098685 550 1828 mouseover //*[@id='brs'] {} {"topRight":1733,"topLeft":1773,"bottomRight":1346,"bottomLeft":1397,"middle":1531,"inTarget":false}
0 1538391099235 0 0 scroll / {} {}
0 1538391099385 0 0 scroll / {} {}
0 1538391099562 0 0 scroll / {} {}
0 1538391099804 550 507 mouseover //*[@id='tads'] {} {"topRight":445,"topLeft":582,"bottomRight":192,"bottomLeft":422,"middle":236,"inTarget":false}
0 1538391100070 543 490 mouseover //*[@id='tvcap']/div[1]/div {} {"topRight":433,"topLeft":565,"bottomRight":199,"bottomLeft":415,"middle":218,"inTarget":true}
0 1538391100635 0 0 blur / {} {}
0 1538391108159 0 0 focus / {} {}
0 1538391108175 0 0 blur / {} {}
0 1538391108175 0 0 focus / {} {}
0 1538391108193 0 0 blur / {} {}
0 1538391108288 0 0 focus / {} {}
0 1538391108487 349 20 mouseover //*[@id='lst-ib'] {} {"topRight":402,"topLeft":237,"bottomRight":617,"bottomLeft":525,"middle":294,"inTarget":false}
0 1538391108637 127 353 mouseover //*[@id='center_col'] {} {"topRight":663,"topLeft":247,"bottomRight":631,"bottomLeft":143,"middle":312,"inTarget":false}
0 1538391108800 102 500 mousemove //*[@id='rcnt'] {} {"topRight":752,"topLeft":395,"bottomRight":640,"bottomLeft":26,"middle":388,"inTarget":false}
0 1538391110568 0 0 scroll / {} {}
0 1538391110718 0 0 scroll / {} {}
0 1538391113559 0 0 scroll / {} {}
0 1538391113718 0 0 scroll / {} {}
0 1538391114835 105 815 mousemove //*[@id='rcnt'] {} {"topRight":953,"topLeft":709,"bottomRight":712,"bottomLeft":320,"middle":611,"inTarget":false}
0 1538391114985 304 737 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div/span/em[1] {} {"topRight":768,"topLeft":655,"bottomRight":500,"bottomLeft":298,"middle":455,"inTarget":false}
0 1538391115135 306 734 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div/span/em[1] {} {"topRight":765,"topLeft":653,"bottomRight":497,"bottomLeft":297,"middle":452,"inTarget":false}
0 1538391115402 306 730 mousemove //*[@id='rso']/div[1]/div[3]/div/div/div {} {"topRight":761,"topLeft":649,"bottomRight":495,"bottomLeft":294,"middle":448,"inTarget":false}
0 1538391116170 301 729 mouseover //*[@id='rso']/div[1]/div[3]/div/div/div/div[1] {} {"topRight":763,"topLeft":647,"bottomRight":499,"bottomLeft":290,"middle":448,"inTarget":false}
0 1538391116320 303 702 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":740,"topLeft":621,"bottomRight":485,"bottomLeft":270,"middle":422,"inTarget":false}
0 1538391116552 303 700 mousedown //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":739,"topLeft":619,"bottomRight":484,"bottomLeft":269,"middle":420,"inTarget":false}
0 1538391116616 303 700 mouseup //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":739,"topLeft":619,"bottomRight":484,"bottomLeft":269,"middle":420,"inTarget":false}
0 1538391116616 303 700 click //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":739,"topLeft":619,"bottomRight":484,"bottomLeft":269,"middle":420,"inTarget":false}
0 1538391116618 0 0 beforeunload / {} {}
0 1538391116769 285 697 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":747,"topLeft":611,"bottomRight":499,"bottomLeft":255,"middle":423,"inTarget":false}
0 1538391117235 0 0 unload / {} {}
