cursor timestamp xpos ypos event xpath attrs extras
0 1486742590839 0 0 load / {} {}
0 1486742600554 0 0 focus / {} {}
0 1486742601529 405 16 mouseover //*[@id='lst-ib'] {} {"topRight":349,"topLeft":291,"bottomRight":599,"bottomLeft":567,"middle":294,"inTarget":false}
0 1486742601805 274 85 mouseover //*[@id='resultStats'] {} {"topRight":468,"topLeft":148,"bottomRight":633,"bottomLeft":450,"middle":275,"inTarget":false}
0 1486742602354 0 403 mousemove //*[@id='rcnt'] {} {"topRight":799,"topLeft":323,"bottomRight":750,"bottomLeft":167,"middle":445,"inTarget":false}
0 1486742603457 0 373 mousemove //*[@id='rcnt'] {} {"topRight":789,"topLeft":296,"bottomRight":755,"bottomLeft":188,"middle":440,"inTarget":false}
0 1486742603613 5 388 mousemove //*[@id='rcnt'] {} {"topRight":789,"topLeft":308,"bottomRight":747,"bottomLeft":174,"middle":437,"inTarget":false}
0 1486742613309 0 0 scroll / {} {}
0 1486742613477 0 0 scroll / {} {}
0 1486742614042 0 0 scroll / {} {}
0 1486742614210 0 0 scroll / {} {}
0 1486742615476 0 0 scroll / {} {}
0 1486742615642 0 0 scroll / {} {}
0 1486742617450 6 902 mousemove //*[@id='rcnt'] {} {"topRight":1084,"topLeft":805,"bottomRight":833,"bottomLeft":410,"middle":732,"inTarget":false}
0 1486742619525 0 0 scroll / {} {}
0 1486742619693 0 0 scroll / {} {}
0 1486742620326 0 0 scroll / {} {}
0 1486742620494 0 0 scroll / {} {}
0 1486742622404 6 402 mousemove //*[@id='rcnt'] {} {"topRight":793,"topLeft":320,"bottomRight":744,"bottomLeft":164,"middle":439,"inTarget":false}
0 1486742623875 0 0 scroll / {} {}
0 1486742624045 0 0 scroll / {} {}
0 1486742624576 0 0 scroll / {} {}
0 1486742624744 0 0 scroll / {} {}
0 1486742625193 0 0 scroll / {} {}
0 1486742625360 0 0 scroll / {} {}
0 1486742627210 6 1202 mousemove //*[@id='rcnt'] {} {"topRight":1320,"topLeft":1103,"bottomRight":1010,"bottomLeft":702,"middle":991,"inTarget":false}
0 1486742627726 0 0 scroll / {} {}
0 1486742627893 0 0 scroll / {} {}
0 1486742628058 0 0 scroll / {} {}
0 1486742628226 0 0 scroll / {} {}
