cursor timestamp xpos ypos event xpath attrs extras
0 1486766303169 0 0 load / {} {}
0 1486766323135 0 0 focus / {} {}
0 1486766323492 617 2 mouseover //*[@id='searchform']/div/div {} {"topRight":163,"topLeft":500,"bottomRight":511,"bottomLeft":696,"middle":350,"inTarget":false}
0 1486766323648 478 92 mousemove //*[@id='slim_appbar'] {} {"topRight":264,"topLeft":350,"bottomRight":483,"bottomLeft":535,"middle":214,"inTarget":false}
0 1486766323798 381 143 mouseover //*[@id='platop1'] {} {"topRight":363,"topLeft":256,"bottomRight":506,"bottomLeft":435,"middle":167,"inTarget":true}
0 1486766323952 275 169 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[1]/div[1] {} {"topRight":471,"topLeft":160,"bottomRight":571,"bottomLeft":359,"middle":208,"inTarget":true}
0 1486766324113 214 169 mousemove //*[@id='platop0'] {} {"topRight":532,"topLeft":107,"bottomRight":622,"bottomLeft":339,"middle":258,"inTarget":true}
0 1486766324264 187 169 mousemove //*[@id='platop0'] {} {"topRight":559,"topLeft":86,"bottomRight":645,"bottomLeft":333,"middle":281,"inTarget":true}
0 1486766324416 170 149 mousemove //*[@id='platop0'] {} {"topRight":574,"topLeft":60,"bottomRight":670,"bottomLeft":351,"middle":306,"inTarget":true}
0 1486766324568 160 118 mousemove //*[@id='tvcap']/div[1]/div/div[1]/h3/a/span {} {"topRight":582,"topLeft":34,"bottomRight":695,"bottomLeft":380,"middle":331,"inTarget":true}
0 1486766324720 166 86 mousemove //*[@id='resultStats'] {} {"topRight":576,"topLeft":43,"bottomRight":708,"bottomLeft":413,"middle":345,"inTarget":false}
0 1486766324872 177 66 mousemove //*[@id='resultStats'] {} {"topRight":566,"topLeft":63,"bottomRight":711,"bottomLeft":434,"middle":349,"inTarget":false}
0 1486766325029 211 59 mousemove //*[@id='searchform']/div/div {} {"topRight":533,"topLeft":95,"bottomRight":688,"bottomLeft":446,"middle":330,"inTarget":false}
0 1486766325232 252 81 mousemove //*[@id='resultStats'] {} {"topRight":491,"topLeft":126,"bottomRight":643,"bottomLeft":434,"middle":287,"inTarget":false}
0 1486766325384 257 138 mousemove //*[@id='tvcap']/div[1]/div {} {"topRight":486,"topLeft":133,"bottomRight":603,"bottomLeft":381,"middle":242,"inTarget":true}
0 1486766325536 253 175 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[1]/div[1]/div[1] {} {"topRight":494,"topLeft":143,"bottomRight":585,"bottomLeft":345,"middle":222,"inTarget":true}
0 1486766325688 245 195 mousemove //*[@id='platop0'] {} {"topRight":505,"topLeft":147,"bottomRight":582,"bottomLeft":324,"middle":218,"inTarget":true}
0 1486766325846 234 212 mousemove //*[@id='platop0'] {} {"topRight":519,"topLeft":150,"bottomRight":582,"bottomLeft":304,"middle":220,"inTarget":true}
0 1486766325998 225 227 mousemove //*[@id='platop0'] {} {"topRight":531,"topLeft":155,"bottomRight":583,"bottomLeft":287,"middle":223,"inTarget":true}
0 1486766326163 218 242 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/a {} {"topRight":541,"topLeft":163,"bottomRight":583,"bottomLeft":270,"middle":225,"inTarget":true}
0 1486766326318 215 270 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[1]/div[1]/div[2]/div[2] {} {"topRight":552,"topLeft":186,"bottomRight":574,"bottomLeft":243,"middle":222,"inTarget":true}
0 1486766326472 224 318 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":560,"topLeft":233,"bottomRight":548,"bottomLeft":203,"middle":212,"inTarget":true}
0 1486766326632 268 370 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[1] {} {"topRight":543,"topLeft":299,"bottomRight":491,"bottomLeft":189,"middle":181,"inTarget":true}
0 1486766327080 274 396 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[4]/div[1]/div[1] {} {"topRight":551,"topLeft":325,"bottomRight":479,"bottomLeft":178,"middle":187,"inTarget":true}
0 1486766327260 0 42 scroll / {} {}
0 1486766327410 327 630 mouseover //*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1]/div/div/div {} {"topRight":668,"topLeft":561,"bottomRight":436,"bottomLeft":239,"middle":346,"inTarget":false}
0 1486766328529 0 213 scroll / {} {}
0 1486766328707 0 309 scroll / {} {}
0 1486766328873 0 417 scroll / {} {}
0 1486766329642 0 422 scroll / {} {}
0 1486766329840 0 274 scroll / {} {}
0 1486766330040 0 210 scroll / {} {}
0 1486766330207 0 154 scroll / {} {}
0 1486766330374 0 108 scroll / {} {}
0 1486766330760 329 554 mousemove //*[@id='am-b0'] {} {"topRight":609,"topLeft":491,"bottomRight":417,"bottomLeft":209,"middle":274,"inTarget":false}
0 1486766330915 329 552 mousemove //*[@id='am-b0'] {} {"topRight":608,"topLeft":489,"bottomRight":417,"bottomLeft":208,"middle":272,"inTarget":false}
