cursor timestamp xpos ypos event xpath attrs extras
0 1516272184233 0 0 load / {} {}
0 1516272185760 347 279 mouseover //*[@id='tads']/ol/li/ul/li[1]/div {} {"topRight":467,"topLeft":283,"bottomRight":490,"bottomLeft":320,"middle":109,"inTarget":true}
0 1516272185955 496 306 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":349,"topLeft":422,"bottomRight":349,"bottomLeft":422,"middle":43,"inTarget":true}
0 1516272186620 469 363 mousemove //*[@id='tads']/ol/li/ul/li[2] {} {"topRight":406,"topLeft":431,"bottomRight":343,"bottomLeft":372,"middle":59,"inTarget":true}
0 1516272186775 465 360 mousemove //*[@id='tads']/ol/li/ul/li[2] {} {"topRight":407,"topLeft":426,"bottomRight":348,"bottomLeft":370,"middle":55,"inTarget":true}
0 1516272187563 0 0 scroll / {} {}
0 1516272187719 0 0 scroll / {} {}
0 1516272187881 0 0 scroll / {} {}
0 1516272188247 0 0 scroll / {} {}
0 1516272188398 0 0 scroll / {} {}
0 1516272188552 464 659 mouseover //*[@id='nqsbq'] {} {"topRight":641,"topLeft":652,"bottomRight":347,"bottomLeft":367,"middle":353,"inTarget":false}
0 1516272189497 0 0 scroll / {} {}
0 1516272189649 0 0 scroll / {} {}
0 1516272190580 0 0 scroll / {} {}
0 1516272190737 0 0 scroll / {} {}
0 1516272190898 0 0 scroll / {} {}
0 1516272191066 464 959 mouseover //*[@id='rso']/div[2]/div {} {"topRight":915,"topLeft":922,"bottomRight":546,"bottomLeft":559,"middle":653,"inTarget":false}
0 1516272191579 0 0 scroll / {} {}
0 1516272191739 0 0 scroll / {} {}
0 1516272191906 464 1159 mouseover //*[@id='rso']/div[3]/div/div[1]/div/span {} {"topRight":1105,"topLeft":1111,"bottomRight":719,"bottomLeft":729,"middle":853,"inTarget":false}
0 1516272192170 464 1160 mousemove //*[@id='rso']/div[3]/div/div[1]/div/span {} {"topRight":1106,"topLeft":1112,"bottomRight":720,"bottomLeft":730,"middle":854,"inTarget":false}
0 1516272192897 0 0 scroll / {} {}
0 1516272193053 467 1017 mouseover //*[@id='rso']/div[2]/div {} {"topRight":968,"topLeft":978,"bottomRight":593,"bottomLeft":608,"middle":711,"inTarget":false}
0 1516272193262 446 1055 mousemove //*[@id='rso']/div[2]/div/div[4]/div {} {"topRight":1011,"topLeft":1007,"bottomRight":636,"bottomLeft":629,"middle":749,"inTarget":false}
0 1516272193415 0 0 scroll / {} {}
0 1516272193622 453 745 mouseover //*[@id='rso']/div[1]/div/table/tbody/tr[2]/td[1]/div/div {} {"topRight":722,"topLeft":722,"bottomRight":400,"bottomLeft":400,"middle":439,"inTarget":false}
0 1516272193785 0 0 scroll / {} {}
0 1516272193938 0 0 scroll / {} {}
0 1516272194148 0 0 scroll / {} {}
0 1516272194299 0 0 scroll / {} {}
0 1516272194545 453 645 mouseover //*[@id='nqsbq'] {} {"topRight":635,"topLeft":635,"bottomRight":351,"bottomLeft":351,"middle":339,"inTarget":false}
0 1516272194698 0 0 scroll / {} {}
0 1516272195472 453 443 mousemove //*[@id='tads']/ol/li/ul/li[4]/h3 {} {"topRight":473,"topLeft":473,"bottomRight":332,"bottomLeft":332,"middle":137,"inTarget":true}
0 1516272195721 446 400 mousemove //*[@id='tads']/ol/li/ul/li[3]/div {} {"topRight":447,"topLeft":437,"bottomRight":350,"bottomLeft":337,"middle":94,"inTarget":true}
0 1516272195883 565 93 mousemove //*[@id='slim_appbar'] {} {"topRight":213,"topLeft":437,"bottomRight":470,"bottomLeft":605,"middle":241,"inTarget":false}
0 1516272196033 555 10 mousemove //*[@id='sfdiv'] {} {"topRight":240,"topLeft":436,"bottomRight":549,"bottomLeft":659,"middle":313,"inTarget":false}
0 1516272196775 0 0 blur / {} {}
0 1516272201734 277 21 mouseover //*[@id='lst-ib'] {} {"topRight":507,"topLeft":169,"bottomRight":701,"bottomLeft":513,"middle":335,"inTarget":false}
0 1516272201892 273 26 mousemove //*[@id='lst-ib'] {} {"topRight":510,"topLeft":163,"bottomRight":701,"bottomLeft":507,"middle":333,"inTarget":false}
0 1516272202054 284 26 mousemove //*[@id='lst-ib'] {} {"topRight":500,"topLeft":173,"bottomRight":693,"bottomLeft":510,"middle":327,"inTarget":false}
0 1516272215273 674 0 mouseover //*[@id='searchform']/div/div {} {"topRight":144,"topLeft":555,"bottomRight":522,"bottomLeft":749,"middle":377,"inTarget":false}
0 1516272215435 713 260 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":173,"topLeft":606,"bottomRight":260,"bottomLeft":637,"middle":264,"inTarget":true}
0 1516272216265 0 0 scroll / {} {}
0 1516272216420 0 0 scroll / {} {}
0 1516272217664 0 0 scroll / {} {}
0 1516272217817 0 0 scroll / {} {}
0 1516272218898 0 0 scroll / {} {}
0 1516272219069 0 0 scroll / {} {}
0 1516272219890 711 260 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":173,"topLeft":605,"bottomRight":261,"bottomLeft":635,"middle":262,"inTarget":true}
0 1516272223590 674 285 mousemove //*[@id='tads']/ol/li/ul {} {"topRight":212,"topLeft":576,"bottomRight":250,"bottomLeft":591,"middle":222,"inTarget":true}
0 1516272223957 543 51 mousemove //*[@id='searchform']/div/div {} {"topRight":240,"topLeft":418,"bottomRight":517,"bottomLeft":620,"middle":270,"inTarget":false}
0 1516272248246 0 0 beforeunload / {} {}
0 1516272248249 0 0 unload / {} {}
