cursor timestamp xpos ypos event xpath attrs extras
0 1533421963018 0 0 load / {} {}
0 1533421963202 640 187 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":130,"topLeft":518,"bottomRight":340,"bottomLeft":606,"middle":238,"inTarget":true}
0 1533421964563 640 190 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":132,"topLeft":519,"bottomRight":337,"bottomLeft":604,"middle":237,"inTarget":true}
0 1533421964714 634 242 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":174,"topLeft":524,"bottomRight":290,"bottomLeft":573,"middle":210,"inTarget":true}
0 1533421965216 640 254 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":180,"topLeft":533,"bottomRight":277,"bottomLeft":573,"middle":212,"inTarget":true}
0 1533421965384 610 9 mouseover //*[@id='sfdiv'] {} {"topRight":164,"topLeft":492,"bottomRight":519,"bottomLeft":696,"middle":347,"inTarget":false}
0 1533421965996 0 0 blur / {} {}
0 1533421968201 0 0 focus / {} {}
0 1533421968529 672 49 mouseover //*[@id='tsf']/div[2]/div[2] {} {"topRight":90,"topLeft":547,"bottomRight":467,"bottomLeft":714,"middle":351,"inTarget":false}
0 1533421968746 767 180 mousemove //*[@id='rcnt'] {} {"topRight":78,"topLeft":643,"bottomRight":332,"bottomLeft":720,"middle":356,"inTarget":false}
0 1533421971328 0 0 scroll / {} {}
0 1533421971479 0 0 scroll / {} {}
0 1533421971629 0 0 scroll / {} {}
0 1533421971779 0 0 scroll / {} {}
0 1533421972080 0 0 scroll / {} {}
0 1533421972262 0 0 scroll / {} {}
0 1533421972811 0 0 scroll / {} {}
0 1533421972963 0 0 scroll / {} {}
0 1533421975029 0 0 scroll / {} {}
0 1533421975179 0 0 scroll / {} {}
0 1533421975329 0 0 scroll / {} {}
0 1533421975481 0 0 scroll / {} {}
0 1533421975705 767 880 mouseover //*[@id='rcnt'] {} {"topRight":774,"topLeft":1004,"bottomRight":370,"bottomLeft":738,"middle":661,"inTarget":false}
0 1533421976911 0 0 scroll / {} {}
0 1533421977062 0 0 scroll / {} {}
0 1533421977212 0 0 scroll / {} {}
0 1533421978179 0 0 scroll / {} {}
0 1533421978329 0 0 scroll / {} {}
0 1533421978495 0 0 scroll / {} {}
0 1533421978730 762 781 mousemove //*[@id='nmtbi6'] {} {"topRight":675,"topLeft":926,"bottomRight":271,"bottomLeft":689,"middle":575,"inTarget":false}
0 1533421978886 542 816 mouseover //*[@id='nmtbi8']/div[2]/div {} {"topRight":738,"topLeft":822,"bottomRight":365,"bottomLeft":514,"middle":519,"inTarget":false}
0 1533421979047 330 834 mousemove //*[@id='nmtbi8']/div[2]/div {} {"topRight":836,"topLeft":756,"bottomRight":524,"bottomLeft":381,"middle":536,"inTarget":false}
0 1533421979198 302 854 mousemove //*[@id='rso'] {} {"topRight":868,"topLeft":768,"bottomRight":558,"bottomLeft":385,"middle":561,"inTarget":false}
0 1533421979402 258 868 mousemove //*[@id='rso']/div[3]/div/h3/a {} {"topRight":903,"topLeft":773,"bottomRight":601,"bottomLeft":380,"middle":587,"inTarget":false}
0 1533421979737 257 868 mousedown //*[@id='rso']/div[3]/div/h3/a {} {"topRight":903,"topLeft":773,"bottomRight":602,"bottomLeft":380,"middle":587,"inTarget":false}
0 1533421979853 257 868 mouseup //*[@id='rso']/div[3]/div/h3/a {} {"topRight":903,"topLeft":773,"bottomRight":602,"bottomLeft":380,"middle":587,"inTarget":false}
0 1533421979853 257 868 click //*[@id='rso']/div[3]/div/h3/a {} {"topRight":903,"topLeft":773,"bottomRight":602,"bottomLeft":380,"middle":587,"inTarget":false}
0 1533421979855 0 0 beforeunload / {} {}
0 1533421980013 268 866 mousemove //*[@id='rso']/div[3]/div/h3/a {} {"topRight":896,"topLeft":773,"bottomRight":592,"bottomLeft":382,"middle":582,"inTarget":false}
0 1533421980046 0 0 unload / {} {}
