cursor timestamp xpos ypos event xpath attrs extras
0 1486769957520 0 0 load / {} {}
0 1486769957543 0 0 select //*[@id='lst-ib'] {} {}
0 1486769957805 632 305 mousemove //*[@id='rso']/div[2] {} {"topRight":644,"topLeft":254,"bottomRight":721,"bottomLeft":413,"middle":396,"inTarget":false}
0 1486769958748 0 0 scroll / {} {}
0 1486769958900 0 0 scroll / {} {}
0 1486769960739 632 460 mouseover //*[@id='rso']/div[2]/div[4]/div/div/div {} {"topRight":707,"topLeft":388,"bottomRight":653,"bottomLeft":277,"middle":390,"inTarget":false}
0 1486769961685 0 0 scroll / {} {}
0 1486769961836 0 0 scroll / {} {}
0 1486769963353 632 616 mouseover //*[@id='rso']/div[2]/div[6]/div/h3/a {} {"topRight":797,"topLeft":534,"bottomRight":616,"bottomLeft":173,"middle":443,"inTarget":false}
0 1486769963510 0 0 scroll / {} {}
0 1486769964375 632 772 mouseover //*[@id='rso']/div[2] {} {"topRight":904,"topLeft":684,"bottomRight":618,"bottomLeft":179,"middle":538,"inTarget":false}
0 1486769964525 0 0 scroll / {} {}
0 1486769966641 0 0 scroll / {} {}
0 1486769966791 0 0 scroll / {} {}
0 1486769967091 632 305 mouseover //*[@id='rso']/div[2] {} {"topRight":644,"topLeft":254,"bottomRight":721,"bottomLeft":413,"middle":396,"inTarget":false}
0 1486769967242 610 284 mousemove //*[@id='rso']/div[2] {} {"topRight":659,"topLeft":253,"bottomRight":751,"bottomLeft":441,"middle":422,"inTarget":false}
0 1486769967402 599 260 mousemove //*[@id='rso']/div[2]/div[2]/div/div/div/span {} {"topRight":663,"topLeft":245,"bottomRight":774,"bottomLeft":468,"middle":440,"inTarget":false}
0 1486769967562 592 240 mousemove //*[@id='rso']/div[2]/div[2]/div/div/div/div {} {"topRight":666,"topLeft":239,"bottomRight":791,"bottomLeft":489,"middle":453,"inTarget":false}
0 1486769967731 589 230 mousemove //*[@id='rso']/div[2]/div[2]/div/h3/a {} {"topRight":667,"topLeft":236,"bottomRight":799,"bottomLeft":499,"middle":459,"inTarget":false}
0 1486769967884 587 225 mousemove //*[@id='rso']/div[2]/div[2]/div/h3/a {} {"topRight":668,"topLeft":235,"bottomRight":803,"bottomLeft":505,"middle":463,"inTarget":false}
0 1486769968267 587 222 mousedown //*[@id='rso']/div[2]/div[2]/div/h3/a {} {"topRight":667,"topLeft":234,"bottomRight":805,"bottomLeft":507,"middle":464,"inTarget":false}
0 1486769968419 587 222 mouseup //*[@id='rso']/div[2]/div[2]/div/h3/a {} {"topRight":667,"topLeft":234,"bottomRight":805,"bottomLeft":507,"middle":464,"inTarget":false}
0 1486769968424 587 222 click //*[@id='rso']/div[2]/div[2]/div/h3/a {} {"topRight":667,"topLeft":234,"bottomRight":805,"bottomLeft":507,"middle":464,"inTarget":false}
0 1486769968426 0 0 beforeunload / {} {}
0 1486769968669 0 0 unload / {} {}
