cursor timestamp xpos ypos event xpath attrs extras
0 1516937453833 0 0 load / {} {}
0 1516937454636 321 186 mouseover //*[@id='platop1'] {} {"topRight":429,"topLeft":209,"bottomRight":532,"bottomLeft":378,"middle":167,"inTarget":true}
0 1516937454891 576 271 mouseover //*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[3]/div[1]/div[2]/div[2] {} {"topRight":234,"topLeft":477,"bottomRight":292,"bottomLeft":508,"middle":146,"inTarget":true}
0 1516937455054 0 0 scroll / {} {}
0 1516937455204 0 0 scroll / {} {}
0 1516937455520 0 0 scroll / {} {}
0 1516937455672 0 0 scroll / {} {}
0 1516937456232 609 1291 mouseover //*[@id='rso']/div[3] {} {"topRight":1192,"topLeft":1279,"bottomRight":791,"bottomLeft":916,"middle":998,"inTarget":false}
0 1516937456385 619 1061 mouseover //*[@id='rso']/div[2]/div/div[3] {} {"topRight":963,"topLeft":1074,"bottomRight":564,"bottomLeft":737,"middle":775,"inTarget":false}
0 1516937456865 0 0 blur / {} {}
0 1516937462315 0 0 focus / {} {}
0 1516937463791 0 0 blur / {} {}
0 1516937495083 0 0 focus / {} {}
0 1516937495972 451 1031 mouseover //*[@id='rso']/div[2]/div/div[2]/span {} {"topRight":970,"topLeft":980,"bottomRight":596,"bottomLeft":612,"middle":723,"inTarget":false}
0 1516937496144 431 1162 mouseover //*[@id='rso']/div[2]/div {} {"topRight":1101,"topLeft":1099,"bottomRight":721,"bottomLeft":718,"middle":854,"inTarget":false}
0 1516937496311 589 1305 mouseover //*[@id='rso']/div[3]/div[1]/div/div/div {} {"topRight":1209,"topLeft":1285,"bottomRight":809,"bottomLeft":918,"middle":1008,"inTarget":false}
0 1516937496481 640 1381 mouseover //*[@id='rso']/div[3]/div[2]/div/div/div/span/font[2]/font {} {"topRight":1279,"topLeft":1374,"bottomRight":876,"bottomLeft":1009,"middle":1092,"inTarget":false}
0 1516937496641 628 917 mouseover //*[@id='rso']/div[2]/div/div[1] {} {"topRight":819,"topLeft":953,"bottomRight":422,"bottomLeft":644,"middle":638,"inTarget":false}
0 1516937496834 614 918 mousemove //*[@id='rso']/div[2]/div/div[1] {} {"topRight":822,"topLeft":946,"bottomRight":427,"bottomLeft":634,"middle":635,"inTarget":false}
0 1516937497017 598 873 mouseover //*[@id='rso'] {} {"topRight":780,"topLeft":900,"bottomRight":390,"bottomLeft":593,"middle":588,"inTarget":false}
0 1516937497225 528 401 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":364,"topLeft":497,"bottomRight":241,"bottomLeft":415,"middle":131,"inTarget":true}
0 1516937497394 498 395 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":378,"topLeft":469,"bottomRight":270,"bottomLeft":388,"middle":107,"inTarget":true}
0 1516937497624 474 393 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":393,"topLeft":450,"bottomRight":293,"bottomLeft":366,"middle":93,"inTarget":true}
0 1516937497808 379 318 mousemove //*[@id='tvcap']/div[1]/div/div[2]/div[1] {} {"topRight":420,"topLeft":329,"bottomRight":411,"bottomLeft":317,"middle":57,"inTarget":true}
0 1516937498007 187 217 mousemove //*[@id='platop0'] {} {"topRight":566,"topLeft":126,"bottomRight":628,"bottomLeft":300,"middle":264,"inTarget":true}
0 1516937498160 186 204 mousemove //*[@id='platop0'] {} {"topRight":565,"topLeft":114,"bottomRight":635,"bottomLeft":312,"middle":270,"inTarget":true}
0 1516937498387 197 196 mousemove //*[@id='platop0'] {} {"topRight":552,"topLeft":113,"bottomRight":629,"bottomLeft":322,"middle":263,"inTarget":true}
0 1516937498415 197 196 mousedown //*[@id='platop0'] {} {"topRight":552,"topLeft":113,"bottomRight":629,"bottomLeft":322,"middle":263,"inTarget":true}
0 1516937498510 197 196 mouseup //*[@id='platop0'] {} {"topRight":552,"topLeft":113,"bottomRight":629,"bottomLeft":322,"middle":263,"inTarget":true}
0 1516937498512 197 196 click //*[@id='platop0'] {} {"topRight":552,"topLeft":113,"bottomRight":629,"bottomLeft":322,"middle":263,"inTarget":true}
0 1516937498515 0 0 beforeunload / {} {}
0 1516937498770 198 196 mousemove //*[@id='platop0'] {} {"topRight":551,"topLeft":114,"bottomRight":629,"bottomLeft":323,"middle":262,"inTarget":true}
0 1516937499963 0 0 unload / {} {}
